 Z= 105 A= 232  Db beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   9.700   9.072251E-03   9.364182E-04
   9.800   7.886340E-03   7.251930E-04
   9.900   6.851621E-03   5.598693E-04
  10.000   5.952120E-03   4.315357E-04
  10.100   5.172218E-03   3.320222E-04
  10.200   4.497004E-03   2.552664E-04
  10.300   3.912101E-03   1.961548E-04
  10.400   3.407613E-03   1.506827E-04
  10.500   2.971096E-03   1.157190E-04
  10.600   2.594542E-03   8.877698E-05
  10.700   2.268187E-03   6.801148E-05
  10.800   1.984741E-03   5.203462E-05
  10.900   1.739270E-03   3.971604E-05
  11.000   1.525700E-03   3.025905E-05
  11.100   1.340216E-03   2.297556E-05
  11.200   1.178396E-03   1.740693E-05
  11.300   1.036964E-03   1.316481E-05
  11.400   9.136679E-04   9.948006E-06
  11.500   8.057537E-04   7.519010E-06
  11.600   7.115137E-04   5.696940E-06
  11.700   6.288678E-04   4.333571E-06
  11.800   5.562582E-04   3.309120E-06
  11.900   4.926613E-04   2.548566E-06
  12.000   4.367337E-04   1.975837E-06
  12.100   3.876578E-04   1.548954E-06
  12.200   3.443811E-04   1.222800E-06
  12.300   3.061497E-04   9.708325E-07
  12.400   2.724359E-04   7.746279E-07
  12.500   2.426043E-04   6.191751E-07
  12.600   2.162079E-04   4.937529E-07
  12.700   1.927555E-04   3.913262E-07
  12.800   1.719006E-04   3.082960E-07
  12.900   1.533556E-04   2.396744E-07
  13.000   1.368012E-04   1.824221E-07
  13.100   1.220096E-04   1.361675E-07
  13.200   1.088173E-04   1.016411E-07
  13.300   9.705144E-05   7.586918E-08
  13.400   8.655777E-05   5.663193E-08
  13.500   7.719872E-05   4.227245E-08
  13.600   6.885162E-05   3.155392E-08
  13.700   6.140705E-05   2.355317E-08
  13.800   5.476742E-05   1.758107E-08
  13.900   4.884310E-05   1.323762E-08
  14.000   4.352677E-05   1.126953E-08
  14.100   3.878910E-05   9.594038E-09
  14.200   3.456710E-05   8.167651E-09
  14.300   3.080465E-05   6.953331E-09
  14.400   2.745171E-05   5.919549E-09
  14.500   2.446373E-05   5.039464E-09
  14.600   2.180098E-05   4.290225E-09
  14.700   1.942805E-05   3.652379E-09
  14.800   1.731340E-05   3.109364E-09
  14.900   1.542893E-05   2.647082E-09
  15.000   1.374957E-05   2.253528E-09
  15.100   1.226054E-05   1.875597E-09
  15.200   1.094847E-05   1.480829E-09
  15.300   9.776823E-06   1.169150E-09
  15.400   8.730555E-06   9.230716E-10
  15.500   7.796255E-06   7.287870E-10
  15.600   6.961938E-06   5.753947E-10
  15.700   6.216906E-06   4.542879E-10
  15.800   5.551603E-06   3.586711E-10
  15.900   4.957498E-06   2.831794E-10
  16.000   4.426971E-06   2.235769E-10
  16.100   3.953218E-06   1.765193E-10
  16.200   3.530165E-06   1.393662E-10
  16.300   3.176055E-06   1.217364E-10
  16.400   2.892408E-06   1.253151E-10
  16.500   2.634093E-06   1.289989E-10
  16.600   2.398847E-06   1.327911E-10
  16.700   2.184611E-06   1.366947E-10
  16.800   1.989508E-06   1.407131E-10
  16.900   1.811829E-06   1.448496E-10
  17.000   1.650018E-06   1.491077E-10
  17.100   1.502658E-06   1.534910E-10
  17.200   1.368459E-06   1.580032E-10
  17.300   1.246245E-06   1.626480E-10
  17.400   1.134945E-06   1.674293E-10
  17.500   1.047878E-06   1.698840E-10
  17.600   9.978072E-07   1.668804E-10
  17.700   9.501291E-07   1.639298E-10
  17.800   9.047292E-07   1.610314E-10
  17.900   8.614986E-07   1.581843E-10
  18.000   8.203337E-07   1.553875E-10
  18.100   7.811357E-07   1.526401E-10
  18.200   7.438108E-07   1.499414E-10
  18.300   7.082694E-07   1.472903E-10
  18.400   6.744262E-07   1.446861E-10
  18.500   6.422002E-07   1.421280E-10
  18.600   6.115140E-07   1.396151E-10
  18.700   5.829616E-07   1.372301E-10
  18.800   5.767176E-07   1.375686E-10
  18.900   5.705405E-07   1.379078E-10
  19.000   5.644295E-07   1.382479E-10
  19.100   5.583840E-07   1.385888E-10
  19.200   5.524032E-07   1.389306E-10
  19.300   5.464865E-07   1.392732E-10
  19.400   5.406332E-07   1.396167E-10
  19.500   5.348425E-07   1.399610E-10
  19.600   5.291139E-07   1.403062E-10
  19.700   5.234466E-07   1.406522E-10
  19.800   5.178401E-07   1.409990E-10
  19.900   5.122936E-07   1.413468E-10
 Z= 105 A= 345  Db beta2= 0.16 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   9.012024E-02   4.373577E-02
   0.100   8.998634E-02   4.360139E-02
   0.200   8.985263E-02   4.346742E-02
   0.300   8.971913E-02   4.333387E-02
   0.400   8.958582E-02   4.320073E-02
   0.500   8.938587E-02   4.298977E-02
   0.600   8.915794E-02   4.274668E-02
   0.700   8.892274E-02   4.247864E-02
   0.800   8.867633E-02   4.217273E-02
   0.900   8.843060E-02   4.186904E-02
   1.000   8.820126E-02   4.156517E-02
   1.100   8.801925E-02   4.125652E-02
   1.200   8.783762E-02   4.095017E-02
   1.300   8.778674E-02   4.070312E-02
   1.400   8.774319E-02   4.046073E-02
   1.500   8.769966E-02   4.021978E-02
   1.600   8.779136E-02   4.007618E-02
   1.700   8.791683E-02   3.995688E-02
   1.800   8.811464E-02   3.991845E-02
   1.900   8.838616E-02   3.996164E-02
   2.000   8.865852E-02   4.000487E-02
   2.100   8.896068E-02   4.010645E-02
   2.200   8.931789E-02   4.031705E-02
   2.300   8.967638E-02   4.053472E-02
   2.400   9.003315E-02   4.087788E-02
   2.500   9.039134E-02   4.122394E-02
   2.600   9.075096E-02   4.157294E-02
   2.700   9.105202E-02   4.198848E-02
   2.800   9.134740E-02   4.241533E-02
   2.900   9.158768E-02   4.284366E-02
   3.000   9.179051E-02   4.327438E-02
   3.100   9.199380E-02   4.370942E-02
   3.200   9.216111E-02   4.412197E-02
   3.300   9.228396E-02   4.450514E-02
   3.400   9.240206E-02   4.487754E-02
   3.500   9.249159E-02   4.517002E-02
   3.600   9.258121E-02   4.546440E-02
   3.700   9.267091E-02   4.576070E-02
   3.800   9.277672E-02   4.595256E-02
   3.900   9.288266E-02   4.614511E-02
   4.000   9.302651E-02   4.627690E-02
   4.100   9.318719E-02   4.638199E-02
   4.200   9.334815E-02   4.648731E-02
   4.300   9.353902E-02   4.656519E-02
   4.400   9.375478E-02   4.662033E-02
   4.500   9.397432E-02   4.667793E-02
   4.600   9.420455E-02   4.674299E-02
   4.700   9.443534E-02   4.680815E-02
   4.800   9.466225E-02   4.687943E-02
   4.900   9.484868E-02   4.700641E-02
   5.000   9.503547E-02   4.713373E-02
   5.100   9.513676E-02   4.733165E-02
   5.200   9.521587E-02   4.754872E-02
   5.300   9.529504E-02   4.776678E-02
   5.400   9.527999E-02   4.802517E-02
   5.500   9.521356E-02   4.830653E-02
   5.600   9.508982E-02   4.857946E-02
   5.700   9.485712E-02   4.883460E-02
   5.800   9.462499E-02   4.909107E-02
   5.900   9.436257E-02   4.932646E-02
   6.000   9.397556E-02   4.947120E-02
   6.100   9.351508E-02   4.953375E-02
   6.200   9.297180E-02   4.949460E-02
   6.300   9.235140E-02   4.935462E-02
   6.400   9.162665E-02   4.907307E-02
   6.500   9.081324E-02   4.867096E-02
   6.600   8.983802E-02   4.805940E-02
   6.700   8.873654E-02   4.729203E-02
   6.800   8.750439E-02   4.636817E-02
   6.900   8.609449E-02   4.524744E-02
   7.000   8.453983E-02   4.397590E-02
   7.100   8.272316E-02   4.244856E-02
   7.200   8.072183E-02   4.076266E-02
   7.300   7.853818E-02   3.893263E-02
   7.400   7.611967E-02   3.692969E-02
   7.500   7.353207E-02   3.482687E-02
   7.600   7.063611E-02   3.252914E-02
   7.700   6.756965E-02   3.016748E-02
   7.800   6.435320E-02   2.777125E-02
   7.900   6.095717E-02   2.533405E-02
   8.000   5.747764E-02   2.293604E-02
   8.100   5.380087E-02   2.051248E-02
   8.200   5.009819E-02   1.818568E-02
   8.300   4.640209E-02   1.597914E-02
   8.400   4.271199E-02   1.389225E-02
   8.500   3.911611E-02   1.197271E-02
   8.600   3.554822E-02   1.018024E-02
   8.700   3.214117E-02   8.576956E-03
   8.800   2.891181E-02   7.158919E-03
   8.900   2.586416E-02   5.913216E-03
   9.000   2.303684E-02   4.843425E-03
   9.100   2.039432E-02   3.919115E-03
   9.200   1.798950E-02   3.146882E-03
   9.300   1.581210E-02   2.507601E-03
   9.400   1.385276E-02   1.982889E-03
   9.500   1.210636E-02   1.558773E-03
   9.600   1.054991E-02   1.216229E-03
   9.700   9.181831E-03   9.451847E-04
   9.800   7.982276E-03   7.318157E-04
   9.900   6.935613E-03   5.649813E-04
  10.000   6.024540E-03   4.353040E-04
  10.100   5.234776E-03   3.348004E-04
  10.200   4.551283E-03   2.573486E-04
  10.300   3.959733E-03   1.977141E-04
  10.400   3.448878E-03   1.518398E-04
  10.500   3.006729E-03   1.165592E-04
  10.600   2.625489E-03   8.938608E-05
  10.700   2.295227E-03   6.846790E-05
  10.800   2.008823E-03   5.237241E-05
  10.900   1.760410E-03   3.996866E-05
  11.000   1.544223E-03   3.043945E-05
  11.100   1.356648E-03   2.310445E-05
  11.200   1.193075E-03   1.750174E-05
  11.300   1.050258E-03   1.323188E-05
  11.400   9.255763E-04   9.994901E-06
  11.500   8.164179E-04   7.548734E-06
  11.600   7.211570E-04   5.714741E-06
  11.700   6.376507E-04   4.342816E-06
  11.800   5.643761E-04   3.315177E-06
  11.900   5.001072E-04   2.550153E-06
  12.000   4.435637E-04   1.974746E-06
  12.100   3.939787E-04   1.546528E-06
  12.200   3.502698E-04   1.219714E-06
  12.300   3.116968E-04   9.683961E-07
  12.400   2.776364E-04   7.722389E-07
  12.500   2.474745E-04   6.170802E-07
  12.600   2.207970E-04   4.920812E-07
  12.700   1.971007E-04   3.902670E-07
  12.800   1.760353E-04   3.074024E-07
  12.900   1.572786E-04   2.391898E-07
  13.000   1.405545E-04   1.824211E-07
  13.100   1.256246E-04   1.359951E-07
  13.200   1.122806E-04   1.013845E-07
  13.300   1.003540E-04   7.558221E-08
  13.400   8.969426E-05   5.634660E-08
  13.500   8.016681E-05   4.200644E-08
  13.600   7.165138E-05   3.131584E-08
  13.700   6.404047E-05   2.334599E-08
  13.800   5.723800E-05   1.740445E-08
  13.900   5.115810E-05   1.297504E-08
  14.000   4.575107E-05   1.103621E-08
  14.100   4.091590E-05   9.405972E-09
  14.200   3.659172E-05   8.016545E-09
  14.300   3.272455E-05   6.832361E-09
  14.400   2.926607E-05   5.823102E-09
  14.500   2.617311E-05   4.962928E-09
  14.600   2.340702E-05   4.229817E-09
  14.700   2.093326E-05   3.604999E-09
  14.800   1.872094E-05   3.072477E-09
  14.900   1.674243E-05   2.618619E-09
  15.000   1.497301E-05   2.231803E-09
  15.100   1.339890E-05   1.872378E-09
  15.200   1.201777E-05   1.481960E-09
  15.300   1.077900E-05   1.172950E-09
  15.400   9.667918E-06   9.283734E-10
  15.500   8.671367E-06   7.347942E-10
  15.600   7.777538E-06   5.815791E-10
  15.700   6.975844E-06   4.603116E-10
  15.800   6.256786E-06   3.643300E-10
  15.900   5.611848E-06   2.883620E-10
  16.000   5.033389E-06   2.282344E-10
  16.100   4.514556E-06   1.806443E-10
  16.200   4.049204E-06   1.429773E-10
  16.300   3.650518E-06   1.220171E-10
  16.400   3.333343E-06   1.255558E-10
  16.500   3.043725E-06   1.291971E-10
  16.600   2.779271E-06   1.329440E-10
  16.700   2.537793E-06   1.367996E-10
  16.800   2.317297E-06   1.407670E-10
  16.900   2.115959E-06   1.448495E-10
  17.000   1.932113E-06   1.490503E-10
  17.100   1.764242E-06   1.533730E-10
  17.200   1.610955E-06   1.578211E-10
  17.300   1.470987E-06   1.623982E-10
  17.400   1.343181E-06   1.671080E-10
  17.500   1.236405E-06   1.703084E-10
  17.600   1.173373E-06   1.673651E-10
  17.700   1.113555E-06   1.644728E-10
  17.800   1.056787E-06   1.616304E-10
  17.900   1.002913E-06   1.588371E-10
  18.000   9.517846E-07   1.560921E-10
  18.100   9.032631E-07   1.533946E-10
  18.200   8.572153E-07   1.507436E-10
  18.300   8.135149E-07   1.481385E-10
  18.400   7.720424E-07   1.455784E-10
  18.500   7.326840E-07   1.430626E-10
  18.600   6.953322E-07   1.405902E-10
  18.700   6.598846E-07   1.381605E-10
  18.800   6.452767E-07   1.382635E-10
  18.900   6.325258E-07   1.385706E-10
  19.000   6.200269E-07   1.388784E-10
  19.100   6.077749E-07   1.391869E-10
  19.200   5.957651E-07   1.394961E-10
  19.300   5.839926E-07   1.398059E-10
  19.400   5.724527E-07   1.401165E-10
  19.500   5.611408E-07   1.404277E-10
  19.600   5.500525E-07   1.407397E-10
  19.700   5.391833E-07   1.410523E-10
  19.800   5.285288E-07   1.413656E-10
  19.900   5.180849E-07   1.416796E-10
 Z= 105 A= 346  Db beta2= 0.18 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   9.046153E-02   4.393229E-02
   0.100   9.035525E-02   4.379584E-02
   0.200   9.024910E-02   4.365981E-02
   0.300   9.014307E-02   4.352420E-02
   0.400   9.003717E-02   4.338901E-02
   0.500   8.987778E-02   4.317524E-02
   0.600   8.969531E-02   4.292823E-02
   0.700   8.950623E-02   4.265667E-02
   0.800   8.930663E-02   4.234633E-02
   0.900   8.910746E-02   4.203825E-02
   1.000   8.892023E-02   4.173011E-02
   1.100   8.877008E-02   4.141691E-02
   1.200   8.862018E-02   4.110605E-02
   1.300   8.857656E-02   4.085453E-02
   1.400   8.854070E-02   4.060869E-02
   1.500   8.850485E-02   4.036432E-02
   1.600   8.858122E-02   4.021497E-02
   1.700   8.868917E-02   4.009235E-02
   1.800   8.885812E-02   4.004723E-02
   1.900   8.909512E-02   4.008783E-02
   2.000   8.933276E-02   4.012846E-02
   2.100   8.959631E-02   4.022289E-02
   2.200   8.991381E-02   4.043069E-02
   2.300   9.023248E-02   4.064175E-02
   2.400   9.055528E-02   4.098117E-02
   2.500   9.087923E-02   4.132342E-02
   2.600   9.120435E-02   4.166854E-02
   2.700   9.148435E-02   4.207614E-02
   2.800   9.175804E-02   4.249704E-02
   2.900   9.198554E-02   4.291913E-02
   3.000   9.217645E-02   4.334299E-02
   3.100   9.236775E-02   4.377104E-02
   3.200   9.252793E-02   4.417830E-02
   3.300   9.264276E-02   4.455290E-02
   3.400   9.275379E-02   4.492076E-02
   3.500   9.283021E-02   4.520369E-02
   3.600   9.290670E-02   4.548841E-02
   3.700   9.298325E-02   4.577491E-02
   3.800   9.306613E-02   4.596215E-02
   3.900   9.314942E-02   4.614494E-02
   4.000   9.326176E-02   4.627166E-02
   4.100   9.339021E-02   4.636742E-02
   4.200   9.351885E-02   4.646337E-02
   4.300   9.367271E-02   4.653511E-02
   4.400   9.385254E-02   4.658191E-02
   4.500   9.403603E-02   4.663078E-02
   4.600   9.423433E-02   4.668848E-02
   4.700   9.443304E-02   4.674624E-02
   4.800   9.463091E-02   4.680633E-02
   4.900   9.479508E-02   4.692669E-02
   5.000   9.495955E-02   4.704736E-02
   5.100   9.505354E-02   4.723300E-02
   5.200   9.512143E-02   4.744341E-02
   5.300   9.518938E-02   4.765474E-02
   5.400   9.517857E-02   4.790208E-02
   5.500   9.511052E-02   4.817635E-02
   5.600   9.499768E-02   4.844427E-02
   5.700   9.476523E-02   4.869237E-02
   5.800   9.453335E-02   4.894174E-02
   5.900   9.428284E-02   4.917867E-02
   6.000   9.389396E-02   4.931662E-02
   6.100   9.343809E-02   4.938091E-02
   6.200   9.289928E-02   4.934714E-02
   6.300   9.227091E-02   4.920007E-02
   6.400   9.154824E-02   4.892815E-02
   6.500   9.073170E-02   4.853219E-02
   6.600   8.975279E-02   4.792832E-02
   6.700   8.865554E-02   4.717775E-02
   6.800   8.740794E-02   4.624895E-02
   6.900   8.600514E-02   4.514803E-02
   7.000   8.445331E-02   4.388936E-02
   7.100   8.264273E-02   4.237658E-02
   7.200   8.066145E-02   4.071599E-02
   7.300   7.847024E-02   3.888242E-02
   7.400   7.607956E-02   3.690563E-02
   7.500   7.351266E-02   3.481938E-02
   7.600   7.064304E-02   3.253814E-02
   7.700   6.761897E-02   3.020229E-02
   7.800   6.440869E-02   2.780253E-02
   7.900   6.105859E-02   2.538753E-02
   8.000   5.761313E-02   2.300044E-02
   8.100   5.397140E-02   2.058668E-02
   8.200   5.031340E-02   1.827471E-02
   8.300   4.662611E-02   1.606024E-02
   8.400   4.297448E-02   1.398185E-02
   8.500   3.940281E-02   1.206276E-02
   8.600   3.585519E-02   1.026832E-02
   8.700   3.247053E-02   8.664449E-03
   8.800   2.923956E-02   7.235100E-03
   8.900   2.620338E-02   5.986002E-03
   9.000   2.337733E-02   4.909352E-03
   9.100   2.073235E-02   3.977594E-03
   9.200   1.832335E-02   3.199011E-03
   9.300   1.613134E-02   2.550931E-03
   9.400   1.416183E-02   2.020331E-03
   9.500   1.240131E-02   1.590158E-03
   9.600   1.082926E-02   1.242148E-03
   9.700   9.445094E-03   9.665109E-04
   9.800   8.227902E-03   7.488541E-04
   9.900   7.164380E-03   5.787069E-04
  10.000   6.236577E-03   4.462304E-04
  10.100   5.430611E-03   3.434214E-04
  10.200   4.731472E-03   2.641239E-04
  10.300   4.125595E-03   2.030068E-04
  10.400   3.600889E-03   1.559679E-04
  10.500   3.145988E-03   1.197739E-04
  10.600   2.752948E-03   9.188582E-05
  10.700   2.411681E-03   7.041511E-05
  10.800   2.115488E-03   5.387722E-05
  10.900   1.857818E-03   4.114034E-05
  11.000   1.633273E-03   3.134861E-05
  11.100   1.438007E-03   2.380775E-05
  11.200   1.267333E-03   1.804639E-05
  11.300   1.118214E-03   1.364993E-05
  11.400   9.875847E-04   1.031637E-05
  11.500   8.730115E-04   7.794537E-06
  11.600   7.728103E-04   5.901621E-06
  11.700   6.847508E-04   4.483386E-06
  11.800   6.073889E-04   3.422830E-06
  11.900   5.393020E-04   2.630524E-06
  12.000   4.792948E-04   2.035169E-06
  12.100   4.265353E-04   1.591991E-06
  12.200   3.799070E-04   1.253730E-06
  12.300   3.387104E-04   9.946567E-07
  12.400   3.022235E-04   7.921974E-07
  12.500   2.698565E-04   6.325522E-07
  12.600   2.411667E-04   5.042712E-07
  12.700   2.156330E-04   4.001472E-07
  12.800   1.928978E-04   3.151614E-07
  12.900   1.726161E-04   2.456153E-07
  13.000   1.545016E-04   1.879654E-07
  13.100   1.382950E-04   1.402466E-07
  13.200   1.237883E-04   1.046422E-07
  13.300   1.108034E-04   7.807674E-08
  13.400   9.918054E-05   5.825541E-08
  13.500   8.877687E-05   4.346612E-08
  13.600   7.946451E-05   3.243138E-08
  13.700   7.112898E-05   2.419803E-08
  13.800   6.366782E-05   1.805488E-08
  13.900   5.698930E-05   1.347129E-08
  14.000   5.102193E-05   1.131579E-08
  14.100   4.568042E-05   9.626944E-09
  14.200   4.089812E-05   8.190153E-09
  14.300   3.661648E-05   6.967798E-09
  14.400   3.278309E-05   5.927875E-09
  14.500   2.935101E-05   5.043158E-09
  14.600   2.627824E-05   4.290482E-09
  14.700   2.352716E-05   3.650141E-09
  14.800   2.106409E-05   3.105369E-09
  14.900   1.885888E-05   2.641902E-09
  15.000   1.688454E-05   2.247606E-09
  15.100   1.512457E-05   1.894109E-09
  15.200   1.359584E-05   1.494579E-09
  15.300   1.222163E-05   1.179323E-09
  15.400   1.098632E-05   9.305652E-10
  15.500   9.875864E-06   7.342784E-10
  15.600   8.877652E-06   5.793950E-10
  15.700   7.980336E-06   4.571815E-10
  15.800   7.173716E-06   3.607469E-10
  15.900   6.448627E-06   2.846536E-10
  16.000   5.796826E-06   2.246108E-10
  16.100   5.210907E-06   1.772330E-10
  16.200   4.684210E-06   1.398487E-10
  16.300   4.227039E-06   1.162005E-10
  16.400   3.876169E-06   1.196654E-10
  16.500   3.554424E-06   1.232336E-10
  16.600   3.259386E-06   1.269082E-10
  16.700   2.988837E-06   1.306923E-10
  16.800   2.740746E-06   1.345893E-10
  16.900   2.513248E-06   1.386025E-10
  17.000   2.304633E-06   1.427354E-10
  17.100   2.113335E-06   1.469915E-10
  17.200   1.937916E-06   1.513745E-10
  17.300   1.777057E-06   1.558883E-10
  17.400   1.629551E-06   1.605366E-10
  17.500   1.500023E-06   1.644669E-10
  17.600   1.424254E-06   1.615582E-10
  17.700   1.352313E-06   1.587010E-10
  17.800   1.284005E-06   1.558943E-10
  17.900   1.219148E-06   1.531373E-10
  18.000   1.157566E-06   1.504290E-10
  18.100   1.099096E-06   1.477686E-10
  18.200   1.043579E-06   1.451553E-10
  18.300   9.908656E-07   1.425882E-10
  18.400   9.408152E-07   1.400664E-10
  18.500   8.932930E-07   1.375893E-10
