Level_Number,Level_Energy,Protons,Neutrons,Atomic_Mass_Micro,Element_w_A,Level_Energy_SQRT,Level_Number_SQRT
81,2.3784,29,35,63546000.00000001,64Cu,1.5422062118925601,9.0
82,2.3812,29,35,63546000.00000001,64Cu,1.5431137352768267,9.055385138137417
83,2.3872,29,35,63546000.00000001,64Cu,1.5450566332662372,9.1104335791443
84,2.38795,29,35,63546000.00000001,64Cu,1.545299323755757,9.16515138991168
85,2.417,29,35,63546000.00000001,64Cu,1.5546703830716013,9.219544457292887
86,2.45669,29,35,63546000.00000001,64Cu,1.5673831694898348,9.273618495495704
87,2.4654700000000003,29,35,63546000.00000001,64Cu,1.5701815181691574,9.327379053088816
88,2.4912,29,35,63546000.00000001,64Cu,1.5783535725559086,9.38083151964686
89,2.49357,29,35,63546000.00000001,64Cu,1.579104176424089,9.433981132056603
90,2.49759,29,35,63546000.00000001,64Cu,1.5803765374112588,9.486832980505138
91,2.5072900000000002,29,35,63546000.00000001,64Cu,1.5834424523802564,9.539392014169456
92,2.522,29,35,63546000.00000001,64Cu,1.5880806024884253,9.591663046625438
93,2.53365,29,35,63546000.00000001,64Cu,1.5917443262031752,9.643650760992955
94,2.567,29,35,63546000.00000001,64Cu,1.602186006679624,9.695359714832659
95,2.586,29,35,63546000.00000001,64Cu,1.6081044742180155,9.746794344808963
96,2.5949,29,35,63546000.00000001,64Cu,1.6108693305169106,9.797958971132712
1,0.0,29,36,64927789.486999996,65Cu,0.0,1.0
2,0.77064,29,36,64927789.486999996,65Cu,0.8778610368389749,1.4142135623730951
3,1.115556,29,36,64927789.486999996,65Cu,1.056198844915104,1.7320508075688772
4,1.48183,29,36,64927789.486999996,65Cu,1.2173043990719823,2.0
5,1.62343,29,36,64927789.486999996,65Cu,1.2741389249214545,2.23606797749979
6,1.725,29,36,64927789.486999996,65Cu,1.3133925536563698,2.449489742783178
7,2.0943400000000003,29,36,64927789.486999996,65Cu,1.447183471436846,2.6457513110645907
8,2.10744,29,36,64927789.486999996,65Cu,1.4517024488510033,2.8284271247461903
9,2.2128400000000004,29,36,64927789.486999996,65Cu,1.4875617634236236,3.0
10,2.2785,29,36,64927789.486999996,65Cu,1.5094701056993478,3.1622776601683795
11,2.32905,29,36,64927789.486999996,65Cu,1.526122537675137,3.3166247903554
12,2.4066,29,36,64927789.486999996,65Cu,1.5513220168617474,3.4641016151377544
13,2.5257400000000003,29,36,64927789.486999996,65Cu,1.5892576883564227,3.605551275463989
14,2.53304,29,36,64927789.486999996,65Cu,1.5915527009810264,3.7416573867739413
15,2.5339,29,36,64927789.486999996,65Cu,1.5918228544659108,3.872983346207417
16,2.5934,29,36,64927789.486999996,65Cu,1.6104036761011196,4.0
17,2.62,29,36,64927789.486999996,65Cu,1.6186414056238645,4.123105625617661
18,2.6435,29,36,64927789.486999996,65Cu,1.6258843747327176,4.242640687119285
19,2.64967,29,36,64927789.486999996,65Cu,1.62778069775999,4.358898943540674
20,2.6549,29,36,64927789.486999996,65Cu,1.6293863875704866,4.47213595499958
21,2.669,29,36,64927789.486999996,65Cu,1.6337074401495515,4.58257569495584
22,2.7528,29,36,64927789.486999996,65Cu,1.659156412156491,4.69041575982343
23,2.839,29,36,64927789.486999996,65Cu,1.68493323309857,4.795831523312719
24,2.8627700000000003,29,36,64927789.486999996,65Cu,1.6919722219942028,4.898979485566356
25,2.86689,29,36,64927789.486999996,65Cu,1.6931892983361312,5.0
26,2.87447,29,36,64927789.486999996,65Cu,1.6954262001042688,5.0990195135927845
27,2.8944900000000002,29,36,64927789.486999996,65Cu,1.7013200757059208,5.196152422706632
28,2.90247,29,36,64927789.486999996,65Cu,1.703663699208268,5.291502622129181
29,2.9476,29,36,64927789.486999996,65Cu,1.7168575945604807,5.385164807134504
30,2.977,29,36,64927789.486999996,65Cu,1.7253985046939155,5.477225575051661
31,2.99,29,36,64927789.486999996,65Cu,1.7291616465790582,5.5677643628300215
32,2.9969,29,36,64927789.486999996,65Cu,1.7311556833514425,5.656854249492381
33,3.036,29,36,64927789.486999996,65Cu,1.7424121211699601,5.744562646538029
34,3.079,29,36,64927789.486999996,65Cu,1.7547079529084035,5.830951894845301
35,3.0796900000000003,29,36,64927789.486999996,65Cu,1.7549045558092327,5.916079783099616
36,3.086,29,36,64927789.486999996,65Cu,1.7567014544310027,6.0
37,3.116,29,36,64927789.486999996,65Cu,1.7652195330892984,6.082762530298219
38,3.1202,29,36,64927789.486999996,65Cu,1.7664087862100324,6.164414002968976
39,3.127,29,36,64927789.486999996,65Cu,1.7683325479106016,6.244997998398398
40,3.132,29,36,64927789.486999996,65Cu,1.769745744450315,6.324555320336759
41,3.143,29,36,64927789.486999996,65Cu,1.7728508115461943,6.4031242374328485
42,3.157,29,36,64927789.486999996,65Cu,1.7767948671695335,6.48074069840786
43,3.1665,29,36,64927789.486999996,65Cu,1.7794662120984484,6.557438524302
44,3.173,29,36,64927789.486999996,65Cu,1.7812916661793488,6.6332495807108
45,3.2403,29,36,64927789.486999996,65Cu,1.8000833314044102,6.708203932499369
46,3.2611,29,36,64927789.486999996,65Cu,1.8058515996615003,6.782329983125268
47,3.274,29,36,64927789.486999996,65Cu,1.8094197965093672,6.855654600401044
48,3.278,29,36,64927789.486999996,65Cu,1.8105247858010671,6.928203230275509
49,3.3261,29,36,64927789.486999996,65Cu,1.8237598526121799,7.0
50,3.3379,29,36,64927789.486999996,65Cu,1.8269920634748253,7.0710678118654755
51,3.347,29,36,64927789.486999996,65Cu,1.8294808006644945,7.14142842854285
52,3.3553,29,36,64927789.486999996,65Cu,1.8317477992343816,7.211102550927978
53,3.399,29,36,64927789.486999996,65Cu,1.8436377084449103,7.280109889280518
54,3.402,29,36,64927789.486999996,65Cu,1.8444511378727277,7.3484692283495345
55,3.407,29,36,64927789.486999996,65Cu,1.8458060569843193,7.416198487095663
56,3.427,29,36,64927789.486999996,65Cu,1.851215816699933,7.483314773547883
57,3.449,29,36,64927789.486999996,65Cu,1.8571483516402236,7.54983443527075
58,3.457,29,36,64927789.486999996,65Cu,1.85930094390338,7.615773105863909
59,3.482,29,36,64927789.486999996,65Cu,1.8660117898877275,7.681145747868608
60,3.504,29,36,64927789.486999996,65Cu,1.8718974330876144,7.745966692414834
61,3.513,29,36,64927789.486999996,65Cu,1.8742998692845283,7.810249675906654
62,3.541,29,36,64927789.486999996,65Cu,1.881754500459611,7.874007874011811
1,0.0,29,37,65928868.813999996,66Cu,0.0,1.0
2,0.185953,29,37,65928868.813999996,66Cu,0.431222680294068,1.4142135623730951
3,0.23782199999999998,29,37,65928868.813999996,66Cu,0.4876699703693062,1.7320508075688772
4,0.27503,29,37,65928868.813999996,66Cu,0.5244330271826899,2.0
5,0.385782,29,37,65928868.813999996,66Cu,0.6211135161949062,2.23606797749979
6,0.46516499999999994,29,37,65928868.813999996,66Cu,0.682030057988649,2.449489742783178
7,0.59075,29,37,65928868.813999996,66Cu,0.7686026281505938,2.6457513110645907
8,0.679,29,37,65928868.813999996,66Cu,0.8240145629781066,2.8284271247461903
9,0.729824,29,37,65928868.813999996,66Cu,0.8542973721134813,3.0
10,0.822691,29,37,65928868.813999996,66Cu,0.9070231529569683,3.1622776601683795
11,0.884,29,37,65928868.813999996,66Cu,0.9402127418834527,3.3166247903554
12,0.916,29,37,65928868.813999996,66Cu,0.9570788891204319,3.4641016151377544
13,1.0084899999999999,29,37,65928868.813999996,66Cu,1.0042360280332507,3.605551275463989
14,1.0171379999999999,29,37,65928868.813999996,66Cu,1.0085325973908825,3.7416573867739413
15,1.052082,29,37,65928868.813999996,66Cu,1.0257104854684873,3.872983346207417
16,1.1542,29,37,65928868.813999996,66Cu,1.074337004854622,4.0
17,1.15809,29,37,65928868.813999996,66Cu,1.0761459008889083,4.123105625617661
18,1.212515,29,37,65928868.813999996,66Cu,1.1011425884053345,4.242640687119285
19,1.247152,29,37,65928868.813999996,66Cu,1.1167595981230696,4.358898943540674
20,1.344012,29,37,65928868.813999996,66Cu,1.1593153151752977,4.47213595499958
21,1.4322,29,37,65928868.813999996,66Cu,1.1967455869983394,4.58257569495584
22,1.439408,29,37,65928868.813999996,66Cu,1.199753307976269,4.69041575982343
23,1.498,29,37,65928868.813999996,66Cu,1.2239281024635393,4.795831523312719
24,1.54739,29,37,65928868.813999996,66Cu,1.24394131694385,4.898979485566356
25,1.56015,29,37,65928868.813999996,66Cu,1.249059646293963,5.0
26,1.57734,29,37,65928868.813999996,66Cu,1.2559219720985855,5.0990195135927845
27,1.63,29,37,65928868.813999996,66Cu,1.2767145334803705,5.196152422706632
28,1.678,29,37,65928868.813999996,66Cu,1.295376393176902,5.291502622129181
29,1.69407,29,37,65928868.813999996,66Cu,1.3015644432758602,5.385164807134504
30,1.7132,29,37,65928868.813999996,66Cu,1.308892661756494,5.477225575051661
31,1.73596,29,37,65928868.813999996,66Cu,1.3175583478540902,5.5677643628300215
32,1.7458900000000002,29,37,65928868.813999996,66Cu,1.3213213083879334,5.656854249492381
1,0.0,30,34,63929141.772,64Zn,0.0,1.0
2,0.99156,30,34,63929141.772,64Zn,0.9957710580248855,1.4142135623730951
3,1.7993599999999998,30,34,63929141.772,64Zn,1.3414022513772668,1.7320508075688772
4,1.91032,30,34,63929141.772,64Zn,1.382143263196692,2.0
5,2.30675,30,34,63929141.772,64Zn,1.518798867526573,2.23606797749979
6,2.60946,30,34,63929141.772,64Zn,1.6153823076906593,2.449489742783178
7,2.73653,30,34,63929141.772,64Zn,1.6542460518314681,2.6457513110645907
8,2.7937,30,34,63929141.772,64Zn,1.6714365079176654,2.8284271247461903
9,2.9798,30,34,63929141.772,64Zn,1.726209720746584,3.0
10,2.99859,30,34,63929141.772,64Zn,1.7316437277916032,3.1622776601683795
11,3.0057099999999997,30,34,63929141.772,64Zn,1.7336983590002037,3.3166247903554
12,3.0712,30,34,63929141.772,64Zn,1.7524839514243775,3.4641016151377544
13,3.07777,30,34,63929141.772,64Zn,1.7543574322241178,3.605551275463989
14,3.09459,30,34,63929141.772,64Zn,1.7591446785298814,3.7416573867739413
15,3.1867900000000002,30,34,63929141.772,64Zn,1.785158256289901,3.872983346207417
16,3.1968,30,34,63929141.772,64Zn,1.7879597310901607,4.0
17,3.20593,30,34,63929141.772,64Zn,1.7905111002169185,4.123105625617661
18,3.24,30,34,63929141.772,64Zn,1.8,4.242640687119285
19,3.26199,30,34,63929141.772,64Zn,1.8060980039853873,4.358898943540674
20,3.285,30,34,63929141.772,64Zn,1.8124568960391858,4.47213595499958
21,3.29719,30,34,63929141.772,64Zn,1.8158166206971451,4.58257569495584
22,3.3068800000000005,30,34,63929141.772,64Zn,1.8184828841647096,4.69041575982343
23,3.3218,30,34,63929141.772,64Zn,1.82258058806737,4.795831523312719
24,3.36596,30,34,63929141.772,64Zn,1.8346552809724228,4.898979485566356
25,3.3698300000000003,30,34,63929141.772,64Zn,1.8357096720342245,5.0
26,3.415,30,34,63929141.772,64Zn,1.8479718612576328,5.0990195135927845
27,3.42515,30,34,63929141.772,64Zn,1.8507160776304938,5.196152422706632
28,3.4523,30,34,63929141.772,64Zn,1.8580365981325557,5.291502622129181
29,3.4586300000000003,30,34,63929141.772,64Zn,1.8597392290318555,5.385164807134504
30,3.465,30,34,63929141.772,64Zn,1.8614510468986285,5.477225575051661
31,3.5,30,34,63929141.772,64Zn,1.8708286933869707,5.5677643628300215
32,3.5388,30,34,63929141.772,64Zn,1.881169848790906,5.656854249492381
33,3.546,30,34,63929141.772,64Zn,1.8830825791770258,5.744562646538029
34,3.5524,30,34,63929141.772,64Zn,1.884781154404935,5.830951894845301
35,3.5868,30,34,63929141.772,64Zn,1.8938848961856156,5.916079783099616
36,3.5972199999999996,30,34,63929141.772,64Zn,1.896633860290383,6.0
37,3.6021,30,34,63929141.772,64Zn,1.897919914011126,6.082762530298219
38,3.6065,30,34,63929141.772,64Zn,1.8990787240133042,6.164414002968976
39,3.6208,30,34,63929141.772,64Zn,1.9028399827626075,6.244997998398398
40,3.627,30,34,63929141.772,64Zn,1.9044684297724654,6.324555320336759
41,3.6284,30,34,63929141.772,64Zn,1.9048359509417077,6.4031242374328485
42,3.681,30,34,63929141.772,64Zn,1.9185932346383379,6.48074069840786
43,3.6988,30,34,63929141.772,64Zn,1.9232264557248582,6.557438524302
44,3.7014,30,34,63929141.772,64Zn,1.923902284420911,6.6332495807108
45,3.7106,30,34,63929141.772,64Zn,1.9262917743685664,6.708203932499369
46,3.7184,30,34,63929141.772,64Zn,1.928315326911032,6.782329983125268
47,3.76,30,34,63929141.772,64Zn,1.9390719429665315,6.855654600401044
48,3.78,30,34,63929141.772,64Zn,1.944222209522358,6.928203230275509
49,3.79526,30,34,63929141.772,64Zn,1.9481427052451779,7.0
50,3.8154,30,34,63929141.772,64Zn,1.9533048917155764,7.0710678118654755
51,3.8196,30,34,63929141.772,64Zn,1.9543796969882796,7.14142842854285
52,3.8505,30,34,63929141.772,64Zn,1.9622690946962396,7.211102550927978
53,3.85324,30,34,63929141.772,64Zn,1.962967141854392,7.280109889280518
54,3.8638,30,34,63929141.772,64Zn,1.9656551070826234,7.3484692283495345
55,3.88,30,34,63929141.772,64Zn,1.969771560359221,7.416198487095663
56,3.8985,30,34,63929141.772,64Zn,1.9744619520264248,7.483314773547883
57,3.92478,30,34,63929141.772,64Zn,1.9811057518466801,7.54983443527075
58,3.9321,30,34,63929141.772,64Zn,1.982952344359289,7.615773105863909
59,3.952,30,34,63929141.772,64Zn,1.9879637823662684,7.681145747868608
60,3.9934,30,34,63929141.772,64Zn,1.9983493188129047,7.745966692414834
61,4.0204,30,34,63929141.772,64Zn,2.00509351402871,7.810249675906654
62,4.0397,30,34,63929141.772,64Zn,2.009900495049444,7.874007874011811
63,4.0765400000000005,30,34,63929141.772,64Zn,2.0190443283890525,7.937253933193772
64,4.113,30,34,63929141.772,64Zn,2.0280532537386686,8.0
65,4.14,30,34,63929141.772,64Zn,2.0346989949375804,8.06225774829855
66,4.154,30,34,63929141.772,64Zn,2.0381364036786156,8.12403840463596
67,4.1565900000000005,30,34,63929141.772,64Zn,2.038771689032394,8.18535277187245
68,4.1594,30,34,63929141.772,64Zn,2.0394607130317564,8.246211251235321
69,4.1818,30,34,63929141.772,64Zn,2.0449449870351035,8.306623862918075
70,4.2053,30,34,63929141.772,64Zn,2.05068281311372,8.366600265340756
71,4.219,30,34,63929141.772,64Zn,2.054020447804744,8.426149773176359
72,4.23675,30,34,63929141.772,64Zn,2.0583367071497314,8.48528137423857
73,4.2886,30,34,63929141.772,64Zn,2.070893526958834,8.54400374531753
74,4.305,30,34,63929141.772,64Zn,2.074849392124643,8.602325267042627
75,4.319,30,34,63929141.772,64Zn,2.0782203925474314,8.660254037844387
1,0.0,30,35,65379999.99999999,65Zn,0.0,1.0
2,0.053928,30,35,65379999.99999999,65Zn,0.23222402976436352,1.4142135623730951
3,0.115127,30,35,65379999.99999999,65Zn,0.3393036987714693,1.7320508075688772
4,0.20694,30,35,65379999.99999999,65Zn,0.4549065838169415,2.0
5,0.7687,30,35,65379999.99999999,65Zn,0.8767553820764376,2.23606797749979
6,0.86421,30,35,65379999.99999999,65Zn,0.9296289582408672,2.449489742783178
7,0.86692,30,35,65379999.99999999,65Zn,0.9310853881358035,2.6457513110645907
8,0.90965,30,35,65379999.99999999,65Zn,0.953755733927718,2.8284271247461903
9,1.04739,30,35,65379999.99999999,65Zn,1.0234207345955035,3.0
10,1.0621,30,35,65379999.99999999,65Zn,1.030582359639442,3.1622776601683795
11,1.06551,30,35,65379999.99999999,65Zn,1.03223543826009,3.3166247903554
12,1.25266,30,35,65379999.99999999,65Zn,1.1192229447254913,3.4641016151377544
13,1.26342,30,35,65379999.99999999,65Zn,1.1240195727833213,3.605551275463989
14,1.34385,30,35,65379999.99999999,65Zn,1.1592454442437978,3.7416573867739413
15,1.3690799999999999,30,35,65379999.99999999,65Zn,1.1700769205483885,3.872983346207417
16,1.46973,30,35,65379999.99999999,65Zn,1.2123242140615687,4.0
17,1.57705,30,35,65379999.99999999,65Zn,1.2558065137591858,4.123105625617661
18,1.58808,30,35,65379999.99999999,65Zn,1.260190461795359,4.242640687119285
19,1.603,30,35,65379999.99999999,65Zn,1.2660963628413122,4.358898943540674
20,1.7796,30,35,65379999.99999999,65Zn,1.3340164916521835,4.47213595499958
21,1.7935,30,35,65379999.99999999,65Zn,1.3392161886715677,4.58257569495584
22,1.9075,30,35,65379999.99999999,65Zn,1.3811227316933132,4.69041575982343
23,1.908,30,35,65379999.99999999,65Zn,1.3813037319865606,4.795831523312719
24,1.9411,30,35,65379999.99999999,65Zn,1.3932336487466845,4.898979485566356
25,1.956,30,35,65379999.99999999,65Zn,1.398570698963767,5.0
26,1.9573,30,35,65379999.99999999,65Zn,1.3990353819685906,5.0990195135927845
27,1.976,30,35,65379999.99999999,65Zn,1.4057026712644463,5.196152422706632
28,2.0522,30,35,65379999.99999999,65Zn,1.4325501736413981,5.291502622129181
29,2.0538,30,35,65379999.99999999,65Zn,1.4331085094995424,5.385164807134504
30,2.08154,30,35,65379999.99999999,65Zn,1.4427543103383889,5.477225575051661
31,2.1352,30,35,65379999.99999999,65Zn,1.4612323566086265,5.5677643628300215
32,2.137,30,35,65379999.99999999,65Zn,1.4618481453283716,5.656854249492381
33,2.1377,30,35,65379999.99999999,65Zn,1.462087548678259,5.744562646538029
34,2.202,30,35,65379999.99999999,65Zn,1.4839137441239636,5.830951894845301
35,2.216,30,35,65379999.99999999,65Zn,1.4886235252742717,5.916079783099616
1,0.0,30,36,65926033.703999996,66Zn,0.0,1.0
2,1.039228,30,36,65926033.703999996,66Zn,1.0194253283100239,1.4142135623730951
3,1.8727650000000002,30,36,65926033.703999996,66Zn,1.3684900438074075,1.7320508075688772
4,2.372353,30,36,65926033.703999996,66Zn,1.5402444611164814,2.0
5,2.4510099999999997,30,36,65926033.703999996,66Zn,1.565570183671112,2.23606797749979
6,2.7036,30,36,65926033.703999996,66Zn,1.6442627527253666,2.449489742783178
7,2.7628,30,36,65926033.703999996,66Zn,1.6621672599350523,2.6457513110645907
8,2.76556,30,36,65926033.703999996,66Zn,1.6629972940447015,2.8284271247461903
9,2.780157,30,36,65926033.703999996,66Zn,1.6673802805598967,3.0
10,2.82669,30,36,65926033.703999996,66Zn,1.6812763009095204,3.1622776601683795
11,2.9380740000000003,30,36,65926033.703999996,66Zn,1.714081094931042,3.3166247903554
12,3.03,30,36,65926033.703999996,66Zn,1.740689518552921,3.4641016151377544
13,3.07773,30,36,65926033.703999996,66Zn,1.7543460320016686,3.605551275463989
14,3.1050400000000002,30,36,65926033.703999996,66Zn,1.7621123687211324,3.7416573867739413
15,3.212582,30,36,65926033.703999996,66Zn,1.7923677078099793,3.872983346207417
16,3.2262,30,36,65926033.703999996,66Zn,1.7961625761606326,4.0
17,3.228885,30,36,65926033.703999996,66Zn,1.7969098474881815,4.123105625617661
18,3.2412,30,36,65926033.703999996,66Zn,1.80033330247485,4.242640687119285
19,3.3314410000000003,30,36,65926033.703999996,66Zn,1.8252235479524146,4.358898943540674
20,3.3809440000000004,30,36,65926033.703999996,66Zn,1.8387343473161097,4.47213595499958
21,3.427406,30,36,65926033.703999996,66Zn,1.8513254711152223,4.58257569495584
22,3.432408,30,36,65926033.703999996,66Zn,1.8526759025798334,4.69041575982343
23,3.507249,30,36,65926033.703999996,66Zn,1.87276506802108,4.795831523312719
24,3.5236,30,36,65926033.703999996,66Zn,1.87712546197637,4.898979485566356
25,3.5316919999999996,30,36,65926033.703999996,66Zn,1.879279649227331,5.0
26,3.57637,30,36,65926033.703999996,66Zn,1.8911292922484173,5.0990195135927845
27,3.6707199999999998,30,36,65926033.703999996,66Zn,1.9159123153213458,5.196152422706632
28,3.6890099999999997,30,36,65926033.703999996,66Zn,1.9206795672365549,5.291502622129181
29,3.7094,30,36,65926033.703999996,66Zn,1.9259802698885573,5.385164807134504
30,3.7253,30,36,65926033.703999996,66Zn,1.9301036241611484,5.477225575051661
31,3.7316,30,36,65926033.703999996,66Zn,1.9317349714699477,5.5677643628300215
32,3.738207,30,36,65926033.703999996,66Zn,1.9334443358938473,5.656854249492381
33,3.7382400000000002,30,36,65926033.703999996,66Zn,1.9334528698677917,5.744562646538029
34,3.74703,30,36,65926033.703999996,66Zn,1.9357246705045632,5.830951894845301
35,3.7530099999999997,30,36,65926033.703999996,66Zn,1.9372686958705547,5.916079783099616
36,3.77,30,36,65926033.703999996,66Zn,1.9416487838947598,6.0
37,3.7911230000000002,30,36,65926033.703999996,66Zn,1.9470806352074894,6.082762530298219
38,3.8064,30,36,65926033.703999996,66Zn,1.9509997437211517,6.164414002968976
39,3.825,30,36,65926033.703999996,66Zn,1.9557607215607946,6.244997998398398
40,3.874,30,36,65926033.703999996,66Zn,1.9682479518597245,6.324555320336759
41,3.882424,30,36,65926033.703999996,66Zn,1.9703867640643549,6.4031242374328485
42,3.8983,30,36,65926033.703999996,66Zn,1.974411304667799,6.48074069840786
43,3.9247099999999997,30,36,65926033.703999996,66Zn,1.9810880848664958,6.557438524302
