Z,A,Element,Temperature_MeV,Temperature_U,Black_Shift,Black_Shift_U,N_Lev_ENSDF,N_Max_Lev_Complete,Min_Lev_Complete,Num_Lev_Unique_Spin,E_Max_N_Max,E_Num_Lev_U_Spin,Chi,Fit,Flag,Nox,Xm_Ex,Sigma,Element_w_A
92,226,U,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,226U
93,226,Np,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,226Np
84,227,Po,0.40959,0.04161,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,227Po
85,227,At,0.40959,0.04161,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,227At
86,227,Rn,0.40959,0.04161,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,227Rn
87,227,Fr,0.40959,0.04161,-0.94016,0.11115,39,15,14,1,0.16495,0.0,  3.349E-02,  ,  ,0,            ,1.7269999999999999,227Fr
88,227,Ra,0.40959,0.04161,-0.81079,0.10640999999999999,85,27,7,1,0.52385,0.0,  3.053E-01,  , F,0,            ,2.639,227Ra
89,227,Ac,0.40959,0.04161,-0.90656,0.13447,46,38,17,4,0.593,0.04635,  1.156E-02, *,  ,0,            ,2.9589999999999996,227Ac
90,227,Th,0.40959,0.04161,-0.79775,0.09637000000000001,23,17,7,1,0.31895999999999997,0.0,  3.100E-01,  , F,0,            ,1.875,227Th
91,227,Pa,0.40959,0.04161,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,227Pa
92,227,U,0.40959,0.04161,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,227U
93,227,Np,0.40959,0.04161,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,227Np
85,228,At,0.39729000000000003,0.04049,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,228At
86,228,Rn,0.39729000000000003,0.04049,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,228Rn
87,228,Fr,0.39729000000000003,0.04049,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,228Fr
88,228,Ra,0.39729000000000003,0.04049,-0.10853,0.08372,40,9,7,3,0.77071,0.20468,  2.402E-02,  ,  ,0,            ,0.0,228Ra
89,228,Ac,0.39729000000000003,0.04049,0.0,1.0,5,1,1,5,0.0,0.03307,           ,  ,  ,0,            ,0.0,228Ac
90,228,Th,0.39729000000000003,0.04049,-0.14439000000000002,0.11109000000000001,83,30,7,14,1.20054,0.93858,  2.412E-02, *,  ,0,            ,3.5610000000000004,228Th
91,228,Pa,0.39729000000000003,0.04049,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,228Pa
92,228,U,0.39729000000000003,0.04049,0.0,1.0,2,1,1,2,0.0,0.059,           ,  ,  ,0,            ,0.0,228U
93,228,Np,0.39729000000000003,0.04049,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,228Np
94,228,Pu,0.39729000000000003,0.04049,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,228Pu
85,229,At,0.38841,0.03936,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,229At
86,229,Rn,0.38841,0.03936,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,229Rn
87,229,Fr,0.38841,0.03936,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,229Fr
88,229,Ra,0.38841,0.03936,-0.43276000000000003,0.09041,33,15,7,1,0.59826,0.0,  2.945E-01,  , F,0,            ,1.764,229Ra
89,229,Ac,0.38841,0.03936,-0.73951,0.09257,34,17,7,1,0.3355,0.0,  9.823E-02, *, F,0,            ,2.733,229Ac
90,229,Th,0.38841,0.03936,-0.9691700000000001,0.13287000000000002,90,43,20,1,0.47865,0.0,  1.984E-02, *,  ,0,            ,3.0589999999999997,229Th
91,229,Pa,0.38841,0.03936,-0.72112,0.09153,82,17,7,1,0.3381,0.0,  6.490E-02, *, F,0,            ,2.847,229Pa
92,229,U,0.38841,0.03936,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,229U
93,229,Np,0.38841,0.03936,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,229Np
94,229,Pu,0.38841,0.03936,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,229Pu
86,230,Rn,0.383,0.038060000000000004,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Rn
87,230,Fr,0.383,0.038060000000000004,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Fr
88,230,Ra,0.383,0.038060000000000004,-0.0441,0.08782999999999999,30,14,7,2,0.9322600000000001,0.0574,  6.343E-02,  , F,0,            ,3.641,230Ra
89,230,Ac,0.383,0.038060000000000004,0.0,1.0,19,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Ac
90,230,Th,0.383,0.038060000000000004,-0.1929,0.11603,264,46,7,9,1.2592,0.67752,  8.602E-03, *,  ,0,            ,3.98,230Th
91,230,Pa,0.383,0.038060000000000004,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Pa
92,230,U,0.383,0.038060000000000004,-0.20253,0.07656,21,8,7,6,0.578,0.43518999999999997,  7.653E-02,  , F,0,            ,0.0,230U
93,230,Np,0.383,0.038060000000000004,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Np
94,230,Pu,0.383,0.038060000000000004,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Pu
95,230,Am,0.383,0.038060000000000004,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,230Am
86,231,Rn,0.38101999999999997,0.036539999999999996,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,231Rn
87,231,Fr,0.38101999999999997,0.036539999999999996,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,231Fr
88,231,Ra,0.38101999999999997,0.036539999999999996,-0.37634,0.08522,31,15,7,1,0.6466,0.0,  1.034E-01,  , F,0,            ,1.78,231Ra
89,231,Ac,0.38101999999999997,0.036539999999999996,-0.7917,0.1009,50,18,14,1,0.305,0.0,  8.833E-02,  , F,0,            ,1.996,231Ac
90,231,Th,0.38101999999999997,0.036539999999999996,-0.75371,0.12272000000000001,138,41,20,5,0.65598,0.18572,  7.866E-03, *,  ,0,            ,2.985,231Th
91,231,Pa,0.38101999999999997,0.036539999999999996,-0.88656,0.11912,90,51,13,7,0.604,0.10227,  3.187E-02, *,  ,0,            ,4.0169999999999995,231Pa
92,231,U,0.38101999999999997,0.036539999999999996,0.0,1.0,8,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,231U
93,231,Np,0.38101999999999997,0.036539999999999996,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,231Np
94,231,Pu,0.38101999999999997,0.036539999999999996,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,231Pu
95,231,Am,0.38101999999999997,0.036539999999999996,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,231Am
87,232,Fr,0.38197,0.034839999999999996,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,232Fr
88,232,Ra,0.38197,0.034839999999999996,0.0,1.0,7,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,232Ra
89,232,Ac,0.38197,0.034839999999999996,0.0,1.0,4,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,232Ac
90,232,Th,0.38197,0.034839999999999996,-0.09962,0.10085,101,36,7,11,1.2587,0.8268,  1.657E-02, *,  ,0,            ,3.96,232Th
