N,Z,A,EL,O,Mass_Excess,dMass_Excess,Binding_Energy,dBinding_Energy,B_Decay_Energy,dB_Decay_Energy,Atomic_Mass_Micro,dAtomic_Mass_Micro,Element_w_A
145,96,241,Cm,,53701.83,1.608,7536.848000000001,0.006999999999999999,-2330.0,200.0,241057651.288,1.726,241Cm
144,97,241,Bk,-,56032.0,200.0,7524.0,1.0,-3295.0,260.0,241060153.0,215.0,241Bk
143,98,241,Cf,-a,59327.0,166.0,7507.0,1.0,-4537.0,280.0,241063690.0,178.0,241Cf
142,99,241,Es,-a,63863.0,225.0,7485.0,1.0,-5263.0,374.0,241068560.0,242.0,241Es
141,100,241,Fm,x,69126.0,298.0,7460.0,1.0,,,241074210.0,320.0,241Fm
150,92,242,U,+a,58620.0,201.0,7532.0,1.0,1203.0,283.0,242062931.0,215.0,242U
149,93,242,Np,+,57416.932,200.00400000000002,7533.403,0.826,2700.0,200.0,242061639.615,214.713,242Np
148,94,242,Pu,,54716.932,1.245,7541.326999999999,0.005,-751.14,0.708,242058741.045,1.3359999999999999,242Pu
147,95,242,Am,-n,55468.072,1.119,7534.991,0.005,664.309,0.414,242059547.428,1.2,242Am
146,96,242,Cm,,54803.764,1.1420000000000001,7534.503000000001,0.005,-2930.0,200.0,242058834.263,1.225,242Cm
145,97,242,Bk,-,57734.0,200.0,7519.0,1.0,-1653.0,200.0,242061980.0,215.0,242Bk
144,98,242,Cf,-a,59386.96599999999,12.892000000000001,7509.098000000001,0.053,-5414.0,256.0,242063754.533,13.84,242Cf
143,99,242,Es,-a,64801.0,256.0,7483.0,1.0,-3598.0,475.0,242069567.0,275.0,242Es
142,100,242,Fm,x,68400.0,401.0,7465.0,2.0,,,242073430.0,430.0,242Fm
151,92,243,U,x,62360.0,300.0,7518.0,1.0,2484.0,302.0,243066946.0,322.0,243U
150,93,243,Np,IT,59876.0,32.0,7525.0,0.0,2121.0,32.0,243064279.0,34.0,243Np
149,94,243,Pu,,57754.602,2.542,7531.008000000001,0.01,579.556,2.622,243062002.119,2.728,243Pu
148,95,243,Am,,57175.045999999995,1.3880000000000001,7530.173000000001,0.006,-6.952,1.569,243061379.94,1.49,243Am
147,96,243,Cm,-a,57181.998,1.496,7526.925,0.006,-1507.695,4.506,243061387.403,1.6059999999999999,243Cm
146,97,243,Bk,-a,58689.693,4.524,7517.501,0.019,-2300.0,114.0,243063005.98,4.857,243Bk
145,98,243,Cf,-a,60990.0,114.0,7505.0,0.0,-3757.0,236.0,243065475.0,123.0,243Cf
144,99,243,Es,-a,64747.0,207.0,7486.0,1.0,-4640.0,298.0,243069509.0,222.0,243Es
143,100,243,Fm,-a,69387.0,215.0,7464.0,1.0,,,243074490.0,231.0,243Fm
151,93,244,Np,x,63202.0,298.0,7514.0,1.0,3396.0,298.0,244067850.0,320.0,244Np
150,94,244,Pu,,59806.028,2.346,7524.815,0.01,-73.168,2.6860000000000004,244064204.415,2.5180000000000002,244Pu
149,95,244,Am,+,59879.195999999996,1.492,7521.308000000001,0.006,1427.3,1.0,244064282.964,1.601,244Am
148,96,244,Cm,-a,58451.89599999999,1.107,7523.951999999999,0.005,-2261.989,14.357000000000001,244062750.694,1.188,244Cm
147,97,244,Bk,-a,60713.885,14.399000000000001,7511.475,0.059000000000000004,-764.294,14.572000000000001,244065179.039,15.457,244Bk
146,98,244,Cf,,61478.179000000004,2.6180000000000003,7505.1359999999995,0.011000000000000001,-4547.0,181.0,244065999.543,2.81,244Cf
145,99,244,Es,-a,66026.0,181.0,7483.0,1.0,-2940.0,271.0,244070881.0,195.0,244Es
144,100,244,Fm,-a,68966.0,201.0,7468.0,1.0,,,244074038.0,216.0,244Fm
152,93,245,Np,x,65890.0,300.0,7505.0,1.0,2712.0,300.0,245070736.0,322.0,245Np
151,94,245,Pu,-n,63178.179000000004,13.62,7513.281,0.055999999999999994,1277.71,13.732999999999999,245067824.568,14.620999999999999,245Pu
150,95,245,Am,+a,61900.469000000005,1.8869999999999998,7515.303000000001,0.008,895.889,1.5490000000000002,245066452.89,2.025,245Am
149,96,245,Cm,,61004.58,1.15,7515.767,0.005,-809.256,1.496,245065491.113,1.234,245Cm
148,97,245,Bk,-a,61813.835999999996,1.7930000000000001,7509.27,0.006999999999999999,-1571.374,2.5860000000000003,245066359.885,1.9240000000000002,245Bk
147,98,245,Cf,,63385.21,2.428,7499.6630000000005,0.01,-2981.0,200.0,245068046.825,2.6060000000000003,245Cf
146,99,245,Es,-a,66366.0,200.0,7484.0,1.0,-3821.0,279.0,245071247.0,215.0,245Es
145,100,245,Fm,-a,70187.0,195.0,7466.0,1.0,-5085.0,362.0,245075349.0,209.0,245Fm
144,101,245,Md,-a,75272.0,305.0,7442.0,1.0,,,245080808.0,328.0,245Md
152,94,246,Pu,,65394.801,14.985,7506.539000000001,0.061,401.0,14.0,246070204.209,16.087,246Pu
151,95,246,Am,IT,64994.0,18.0,7505.0,0.0,2377.0,18.0,246069774.0,19.0,246Am
150,96,246,Cm,,62616.967000000004,1.526,7511.471,0.006,-1350.0,60.0,246067222.082,1.6380000000000001,246Cm
149,97,246,Bk,-,63966.967000000004,60.019,7502.803000000001,0.244,-123.325,60.02,246068671.367,64.433,246Bk
148,98,246,Cf,,64090.292,1.515,7499.121,0.006,-3810.0,224.0,246068803.762,1.626,246Cf
147,99,246,Es,-a,67901.0,224.0,7480.0,1.0,-2288.0,224.0,246072894.0,240.0,246Es
146,100,246,Fm,-a,70188.833,15.333,7467.97,0.062,-5926.0,260.0,246075350.815,16.46,246Fm
145,101,246,Md,-a,76115.0,259.0,7441.0,1.0,,,246081713.0,278.0,246Md
153,94,247,Pu,x,69108.0,196.0,7494.0,1.0,1954.0,220.0,247074190.0,210.0,247Pu
152,95,247,Am,+,67153.0,100.0,7499.0,0.0,1620.0,100.0,247072092.0,107.0,247Am
151,96,247,Cm,,65533.143,3.7969999999999997,7501.931,0.015,43.581,6.324,247070352.726,4.0760000000000005,247Cm
150,97,247,Bk,-a,65489.562000000005,5.189,7498.94,0.021,-614.341,16.188,247070305.94,5.57,247Bk
149,98,247,Cf,+a,66103.90299999999,15.334000000000001,7493.285,0.062,-2474.485,24.76,247070965.462,16.461,247Cf
148,99,247,Es,+a,68578.38799999999,19.441,7480.1,0.079,-3094.0,116.0,247073621.932,20.87,247Es
147,100,247,Fm,+a,71673.0,115.0,7464.0,0.0,-4264.0,237.0,247076944.0,123.0,247Fm
146,101,247,Md,-a,75937.0,207.0,7444.0,1.0,,,247081521.0,222.0,247Md
153,95,248,Am,+,70563.0,200.0,7487.0,1.0,3170.0,200.0,248075752.0,215.0,248Am
152,96,248,Cm,,67392.755,2.358,7496.728,0.01,-687.0,71.0,248072349.101,2.531,248Cm
151,97,248,Bk,IT,68080.0,71.0,7491.0,0.0,842.0,71.0,248073087.0,76.0,248Bk
150,98,248,Cf,-a,67238.012,5.121,7491.043000000001,0.021,-3061.0,53.0,248072182.978,5.497000000000001,248Cf
149,99,248,Es,-a,70299.0,52.0,7476.0,0.0,-1599.0,53.0,248075469.0,56.0,248Es
148,100,248,Fm,,71897.857,8.497,7465.944,0.034,-5250.0,238.0,248077185.528,9.122,248Fm
147,101,248,Md,-a,77148.0,237.0,7442.0,1.0,-3473.0,327.0,248082822.0,255.0,248Md
146,102,248,No,-a,80621.0,224.0,7424.0,1.0,,,248086550.0,241.0,248No
154,95,249,Am,x,73104.0,298.0,7479.0,1.0,2353.0,298.0,249078480.0,320.0,249Am
153,96,249,Cm,-n,70750.702,2.371,7485.55,0.01,904.317,2.594,249075954.006,2.545,249Cm
152,97,249,Bk,+,69846.384,1.249,7486.04,0.005,123.6,0.4,249074983.182,1.34,249Bk
151,98,249,Cf,,69722.784,1.183,7483.394,0.005,-1452.0,30.0,249074850.491,1.27,249Cf
150,99,249,Es,-a,71175.0,30.0,7474.0,0.0,-2344.0,31.0,249076409.0,32.0,249Es
149,100,249,Fm,,73519.188,6.212000000000001,7461.8640000000005,0.025,-3713.0,201.0,249078926.098,6.667999999999999,249Fm
148,101,249,Md,-a,77232.0,201.0,7444.0,1.0,-4550.0,344.0,249082912.0,216.0,249Md
147,102,249,No,-a,81782.0,279.0,7422.0,1.0,,,249087797.0,300.0,249No
154,96,250,Cm,-nn,72989.594,10.274000000000001,7478.938,0.040999999999999995,39.616,10.894,250078357.556,11.029000000000002,250Cm
153,97,250,Bk,+a,72949.978,3.719,7475.967,0.015,1779.587,3.386,250078315.027,3.992,250Bk
152,98,250,Cf,-a,71170.391,1.538,7479.956,0.006,-2055.0,100.0,250076404.561,1.651,250Cf
151,99,250,Es,-,73225.0,100.0,7469.0,0.0,-847.0,100.0,250078611.0,107.0,250Es
150,100,250,Fm,,74072.243,7.888,7462.09,0.032,-4558.0,301.0,250079519.828,8.468,250Fm
149,101,250,Md,-a,78630.0,301.0,7441.0,1.0,-2933.0,362.0,250084413.0,323.0,250Md
148,102,250,No,-a,81564.0,201.0,7426.0,1.0,,,250087562.0,215.0,250No
155,96,251,Cm,+,76648.018,22.698,7466.722,0.09,1420.0,20.0,251082285.036,24.366999999999997,251Cm
154,97,251,Bk,+,75228.018,10.734000000000002,7469.263000000001,0.043,1093.0,10.0,251080760.603,11.523,251Bk
153,98,251,Cf,-a,74135.018,3.9010000000000002,7470.5,0.016,-377.259,7.057,251079587.219,4.187,251Cf
152,99,251,Es,-a,74512.277,5.994,7465.880999999999,0.024,-1441.641,16.342,251079992.224,6.434,251Es
151,100,251,Fm,+a,75953.91900000001,15.203,7457.02,0.061,-3012.825,24.271,251081539.889,16.32,251Fm
150,101,251,Md,+a,78966.744,18.919,7441.9,0.075,-3882.0,116.0,251084774.291,20.31,251Md
149,102,251,No,IT,82849.0,114.0,7423.0,0.0,-4879.0,319.0,251088942.0,123.0,251No
148,103,251,Lr,x,87728.0,298.0,7401.0,1.0,,,251094180.0,320.0,251Lr
156,96,252,Cm,x,79056.0,298.0,7460.0,1.0,521.0,359.0,252084870.0,320.0,252Cm
155,97,252,Bk,+,78535.0,200.0,7459.0,1.0,2500.0,200.0,252084310.0,215.0,252Bk
154,98,252,Cf,-a,76034.617,2.358,7465.347,0.009000000000000001,-1260.0,50.0,252081626.523,2.531,252Cf
153,99,252,Es,-,77294.617,50.056000000000004,7457.241999999999,0.19899999999999998,478.99,50.351000000000006,252082979.189,53.736000000000004,252Es
152,100,252,Fm,-a,76815.62700000001,5.497999999999999,7456.0380000000005,0.022000000000000002,-3695.0,130.0,252082464.972,5.902,252Fm
151,101,252,Md,IT,80510.0,130.0,7438.0,1.0,-2361.0,131.0,252086432.0,140.0,252Md
150,102,252,No,,82871.427,9.292,7425.798000000001,0.037000000000000005,-5866.0,238.0,252088966.141,9.975,252No
149,103,252,Lr,-a,88737.0,238.0,7399.0,1.0,,,252095263.0,255.0,252Lr
156,97,253,Bk,-a,80929.0,359.0,7451.0,1.0,1627.0,359.0,253086880.0,385.0,253Bk
155,98,253,Cf,-a,79301.567,4.257,7454.829000000001,0.017,291.03,4.385,253085133.738,4.57,253Cf
154,99,253,Es,-a,79010.538,1.25,7452.887,0.005,-335.202,2.713,253084821.305,1.341,253Es
153,100,253,Fm,-a,79345.74,2.932,7448.47,0.012,-1827.0,31.0,253085181.16,3.148,253Fm
152,101,253,Md,-a,81173.0,31.0,7438.0,0.0,-3186.0,32.0,253087143.0,34.0,253Md
151,102,253,No,,84358.735,6.912000000000001,7422.471,0.027000000000000003,-4217.0,202.0,253090562.831,7.42,253No
150,103,253,Lr,-a,88575.0,202.0,7403.0,1.0,-4982.0,457.0,253095089.0,217.0,253Lr
149,104,253,Rf,-a,93557.0,410.0,7380.0,2.0,,,253100438.0,440.0,253Rf
157,97,254,Bk,x,84393.0,298.0,7440.0,1.0,3052.0,298.0,254090600.0,320.0,254Bk
156,98,254,Cf,-a,81341.401,11.462,7449.225,0.045,-649.193,12.113,254087323.59,12.304,254Cf
155,99,254,Es,-a,81990.594,4.01,7443.589,0.016,1087.8,3.202,254088020.527,4.303999999999999,254Es
154,100,254,Fm,-a,80902.79400000001,2.414,7444.7919999999995,0.01,-2550.0,100.0,254086852.726,2.591,254Fm
153,101,254,Md,-,83453.0,100.0,7432.0,0.0,-1271.0,100.0,254089590.0,107.0,254Md
152,102,254,No,,84723.347,9.658,7423.59,0.038,-5148.0,301.0,254090954.259,10.367,254No
151,103,254,Lr,-a,89871.0,301.0,7400.0,1.0,-3327.0,414.0,254096481.0,323.0,254Lr
150,104,254,Rf,-a,93199.0,283.0,7384.0,1.0,,,254100053.0,304.0,254Rf
157,98,255,Cf,+,84809.0,200.0,7438.0,1.0,720.0,200.0,255091047.0,215.0,255Cf
156,99,255,Es,-a,84089.274,10.817,7437.821,0.042,289.62,10.247,255090273.553,11.612,255Es
155,100,255,Fm,-a,83799.65400000001,4.291,7435.888000000001,0.017,-1043.416,7.747000000000001,255089962.633,4.607,255Fm
154,101,255,Md,-a,84843.07,6.553,7428.729,0.026000000000000002,-1964.164,16.281,255091082.787,7.035,255Md
153,102,255,No,x,86807.234,14.904000000000002,7417.9580000000005,0.057999999999999996,-3140.066,23.138,255093191.404,16.0,255No
152,103,255,Lr,x,89947.3,17.698,7402.576,0.069,-4382.0,116.0,255096562.404,19.0,255Lr
151,104,255,Rf,-a,94330.0,115.0,7382.0,0.0,-5263.0,377.0,255101267.0,123.0,255Rf
150,105,255,Db,-a,99593.0,359.0,7359.0,1.0,,,255106918.0,385.0,255Db
158,98,256,Cf,-a,87041.0,314.0,7432.0,1.0,-146.0,330.0,256093442.0,338.0,256Cf
157,99,256,Es,+,87187.0,100.0,7428.0,0.0,1700.0,100.0,256093599.0,108.0,256Es
156,100,256,Fm,-a,85486.817,5.6,7431.78,0.022000000000000002,-1969.0,123.0,256091773.878,6.0120000000000005,256Fm
155,101,256,Md,IT,87456.0,122.0,7421.0,0.0,-366.0,123.0,256093888.0,132.0,256Md
154,102,256,No,-a,87822.06199999999,7.742999999999999,7416.545999999999,0.03,-3924.536,83.264,256094280.866,8.312000000000001,256No
153,103,256,Lr,x,91746.59800000001,82.90299999999999,7398.16,0.324,-2475.451,84.802,256098494.029,89.0,256Lr
152,104,256,Rf,-a,94222.049,17.848,7385.434,0.07,-6276.0,241.0,256101151.535,19.16,256Rf
151,105,256,Db,-a,100498.0,240.0,7358.0,1.0,,,256107889.0,258.0,256Db
158,99,257,Es,-a,89403.0,411.0,7422.0,2.0,813.0,411.0,257095979.0,441.0,257Es
157,100,257,Fm,-a,88590.03300000001,4.486000000000001,7422.194,0.017,-403.02,4.715,257095105.317,4.815,257Fm
156,101,257,Md,-a,88993.05300000001,1.601,7417.581999999999,0.006,-1254.202,6.6610000000000005,257095537.977,1.7180000000000002,257Md
155,102,257,No,-a,90247.256,6.678,7409.656999999999,0.026000000000000002,-2418.0,45.0,257096884.419,7.169,257No
154,103,257,Lr,-a,92665.0,44.0,7397.0,0.0,-3201.0,45.0,257099480.0,47.0,257Lr
153,104,257,Rf,-a,95866.427,10.817,7381.704000000001,0.042,-4340.0,203.0,257102916.848,11.612,257Rf
152,105,257,Db,-a,100207.0,203.0,7362.0,1.0,,,257107576.0,218.0,257Db
159,99,258,Es,x,92702.0,401.0,7412.0,2.0,2276.0,448.0,258099520.0,430.0,258Es
158,100,258,Fm,-a,90426.0,200.0,7418.0,1.0,-1260.0,200.0,258097077.0,215.0,258Fm
157,101,258,Md,-a,91686.79199999999,4.419,7409.675,0.017,209.0,100.0,258098429.825,4.743,258Md
156,102,258,No,-a,91478.0,100.0,7407.0,0.0,-3304.0,143.0,258098205.0,107.0,258No
155,103,258,Lr,-a,94782.0,102.0,7392.0,0.0,-1559.0,107.0,258101753.0,109.0,258Lr
154,104,258,Rf,-a,96341.036,31.967,7382.5380000000005,0.124,-5456.0,307.0,258103426.362,34.317,258Rf
153,105,258,Db,-a,101797.0,305.0,7358.0,1.0,-3447.0,513.0,258109284.0,328.0,258Db
152,106,258,Sg,-a,105244.0,413.0,7342.0,2.0,,,258112984.0,443.0,258Sg
159,100,259,Fm,-a,93704.0,283.0,7407.0,1.0,80.0,346.0,259100596.0,304.0,259Fm
158,101,259,Md,-a,93624.0,200.0,7405.0,1.0,-454.0,200.0,259100510.0,215.0,259Md
157,102,259,No,-a,94078.569,6.5889999999999995,7399.974,0.025,-1773.0,71.0,259100997.503,7.0729999999999995,259No
156,103,259,Lr,-a,95852.0,71.0,7390.0,0.0,-2510.0,101.0,259102901.0,76.0,259Lr
155,104,259,Rf,-a,98362.0,72.0,7377.0,0.0,-3629.0,90.0,259105596.0,78.0,259Rf
154,105,259,Db,-a,101991.016,53.04,7360.361999999999,0.205,-4529.0,126.0,259109491.865,56.94,259Db
153,106,259,Sg,-a,106520.0,115.0,7340.0,0.0,,,259114353.0,123.0,259Sg
160,100,260,Fm,-a,95766.0,435.0,7402.0,2.0,-786.0,537.0,260102809.0,467.0,260Fm
159,101,260,Md,-a,96552.0,316.0,7396.0,1.0,940.0,374.0,260103653.0,340.0,260Md
158,102,260,No,-a,95612.0,200.0,7397.0,1.0,-2665.0,235.0,260102643.0,215.0,260No
157,103,260,Lr,-a,98277.0,124.0,7383.0,0.0,-870.0,236.0,260105504.0,133.0,260Lr
156,104,260,Rf,-a,99147.0,200.0,7377.0,1.0,-4526.0,221.0,260106439.0,215.0,260Rf
155,105,260,Db,-a,103673.0,93.0,7357.0,0.0,-2875.0,95.0,260111297.0,100.0,260Db
154,106,260,Sg,-a,106547.552,20.535999999999998,7342.562,0.079,-6776.0,246.0,260114383.508,22.045,260Sg
153,107,260,Bh,-a,113323.0,245.0,7313.0,1.0,,,260121658.0,263.0,260Bh
160,101,261,Md,-a,98578.0,509.0,7391.0,2.0,123.0,547.0,261105828.0,546.0,261Md
159,102,261,No,-a,98455.0,200.0,7388.0,1.0,-1103.0,283.0,261105696.0,215.0,261No
158,103,261,Lr,-a,99558.0,200.0,7381.0,1.0,-1761.0,206.0,261106880.0,215.0,261Lr
157,104,261,Rf,-a,101318.594,50.443999999999996,7371.384,0.193,-2990.0,121.0,261108769.99,54.153,261Rf
156,105,261,Db,-a,104308.0,110.0,7357.0,0.0,-3697.0,112.0,261111980.0,118.0,261Db
155,106,261,Sg,-a,108005.043,18.494,7339.77,0.071,-5128.0,210.0,261115948.188,19.852999999999998,261Sg
154,107,261,Bh,-a,113133.0,209.0,7317.0,1.0,,,261121454.0,224.0,261Bh
161,101,262,Md,-a,101627.0,500.0,7382.0,2.0,1526.0,617.0,262109101.0,537.0,262Md
160,102,262,No,-a,100101.0,361.0,7385.0,1.0,-2000.0,412.0,262107463.0,387.0,262No
159,103,262,Lr,-a,102102.0,200.0,7374.0,1.0,-291.0,300.0,262109611.0,215.0,262Lr
158,104,262,Rf,-a,102393.0,224.0,7370.0,1.0,-3861.0,265.0,262109923.0,240.0,262Rf
157,105,262,Db,-a,106253.0,143.0,7352.0,1.0,-2112.0,147.0,262114068.0,154.0,262Db
156,106,262,Sg,-a,108365.771,35.411,7341.185,0.135,-6176.0,308.0,262116335.446,38.015,262Sg
155,107,262,Bh,-a,114541.0,306.0,7315.0,1.0,,,262122965.0,328.0,262Bh
161,102,263,No,-a,103129.0,490.0,7376.0,2.0,-600.0,566.0,263110714.0,526.0,263No
160,103,263,Lr,-a,103729.0,283.0,7371.0,1.0,-1027.0,322.0,263111358.0,304.0,263Lr
159,104,263,Rf,-a,104756.0,153.0,7364.0,1.0,-2355.0,227.0,263112460.0,164.0,263Rf
158,105,263,Db,-a,107111.0,168.0,7352.0,1.0,-3079.0,193.0,263114988.0,181.0,263Db
157,106,263,Sg,-a,110190.0,95.0,7337.0,0.0,-4306.0,319.0,263118294.0,102.0,263Sg
156,107,263,Bh,-a,114496.0,305.0,7318.0,1.0,-5182.0,329.0,263122916.0,327.0,263Bh
155,108,263,Hs,-a,119678.0,125.0,7295.0,0.0,,,263128480.0,134.0,263Hs
162,102,264,No,-a,105011.0,591.0,7371.0,2.0,-1366.0,734.0,264112734.0,634.0,264No
161,103,264,Lr,-a,106377.0,436.0,7363.0,2.0,300.0,566.0,264114200.0,468.0,264Lr
160,104,264,Rf,-a,106077.0,361.0,7361.0,1.0,-3285.0,431.0,264113878.0,387.0,264Rf
159,105,264,Db,-a,109362.0,235.0,7346.0,1.0,-1420.0,368.0,264117405.0,253.0,264Db
158,106,264,Sg,-a,110782.0,283.0,7338.0,1.0,-5276.0,334.0,264118929.0,304.0,264Sg
157,107,264,Bh,-a,116058.0,177.0,7315.0,1.0,-3506.0,180.0,264124593.0,190.0,264Bh
156,108,264,Hs,-a,119563.222,28.881,7298.375,0.109,,,264128356.405,31.005,264Hs
162,103,265,Lr,-a,108233.0,547.0,7359.0,2.0,-457.0,655.0,265116193.0,587.0,265Lr
161,104,265,Rf,-a,108690.0,361.0,7354.0,1.0,-1793.0,424.0,265116683.0,387.0,265Rf
160,105,265,Db,-a,110483.0,224.0,7344.0,1.0,-2312.0,255.0,265118608.0,240.0,265Db
159,106,265,Sg,-a,112794.0,123.0,7333.0,0.0,-3621.0,264.0,265121090.0,132.0,265Sg
158,107,265,Bh,-a,116415.0,234.0,7316.0,1.0,-4485.0,235.0,265124977.0,251.0,265Bh
157,108,265,Hs,-a,120900.28300000001,23.958000000000002,7296.246999999999,0.09,-5778.0,452.0,265129791.799,25.719,265Hs
156,109,265,Mt,-a,126678.0,451.0,7271.0,2.0,,,265135995.0,484.0,265Mt
163,103,266,Lr,-a,111622.0,583.0,7349.0,2.0,1546.0,749.0,266119831.0,626.0,266Lr
162,104,266,Rf,-a,110076.0,469.0,7352.0,2.0,-2660.0,548.0,266118172.0,504.0,266Rf
161,105,266,Db,-a,112737.0,283.0,7339.0,1.0,-881.0,374.0,266121028.0,304.0,266Db
160,106,266,Sg,-a,113618.0,245.0,7332.0,1.0,-4487.0,294.0,266121973.0,263.0,266Sg
159,107,266,Bh,-a,118104.0,163.0,7313.0,1.0,-3032.0,167.0,266126790.0,175.0,266Bh
158,108,266,Hs,-a,121136.373,38.695,7298.273,0.145,-6826.0,309.0,266130045.252,41.54,266Hs
157,109,266,Mt,-a,127962.0,307.0,7270.0,1.0,,,266137373.0,329.0,266Mt
163,104,267,Rf,-a,113444.0,575.0,7342.0,2.0,-630.0,707.0,267121787.0,617.0,267Rf
162,105,267,Db,-a,114074.0,412.0,7336.0,2.0,-1732.0,486.0,267122464.0,443.0,267Db
161,106,267,Sg,-a,115806.0,257.0,7327.0,1.0,-2960.0,367.0,267124322.0,276.0,267Sg
160,107,267,Bh,-a,118766.0,263.0,7313.0,1.0,-3887.0,279.0,267127500.0,282.0,267Bh
159,108,267,Hs,-a,122653.0,96.0,7295.0,0.0,-5138.0,512.0,267131673.0,103.0,267Hs
158,109,267,Mt,-a,127791.0,503.0,7273.0,2.0,-6089.0,521.0,267137189.0,540.0,267Mt
157,110,267,Ds,-a,133880.0,135.0,7248.0,1.0,,,267143726.0,145.0,267Ds
164,104,268,Rf,-a,115476.0,662.0,7337.0,2.0,-1586.0,848.0,268123968.0,711.0,268Rf
163,105,268,Db,-a,117062.0,529.0,7328.0,2.0,260.0,707.0,268125671.0,568.0,268Db
162,106,268,Sg,-a,116802.0,469.0,7326.0,2.0,-4005.0,605.0,268125392.0,504.0,268Sg
161,107,268,Bh,-a,120807.0,381.0,7308.0,1.0,-2023.0,475.0,268129691.0,409.0,268Bh
160,108,268,Hs,-a,122830.0,283.0,7298.0,1.0,-6321.0,367.0,268131863.0,304.0,268Hs
159,109,268,Mt,-a,129151.0,233.0,7271.0,1.0,-4497.0,381.0,268138649.0,250.0,268Mt
158,110,268,Ds,-a,133648.0,301.0,7252.0,1.0,,,268143477.0,324.0,268Ds
164,105,269,Db,-a,119148.0,624.0,7323.0,2.0,-614.0,722.0,269127911.0,669.0,269Db
163,106,269,Sg,-a,119763.0,364.0,7318.0,1.0,-1715.0,522.0,269128570.0,391.0,269Sg
162,107,269,Bh,-a,121478.0,374.0,7309.0,1.0,-3086.0,394.0,269130412.0,402.0,269Bh
161,108,269,Hs,-a,124564.0,124.0,7294.0,0.0,-4806.0,480.0,269133725.0,133.0,269Hs
160,109,269,Mt,-a,129370.0,463.0,7273.0,2.0,-5465.0,464.0,269138884.0,497.0,269Mt
159,110,269,Ds,-a,134834.709,31.403000000000002,7250.154,0.11699999999999999,,,269144751.021,33.711999999999996,269Ds
165,105,270,Db,-a,122307.0,617.0,7314.0,2.0,816.0,831.0,270131302.0,662.0,270Db
164,106,270,Sg,-a,121491.0,557.0,7314.0,2.0,-2735.0,627.0,270130426.0,598.0,270Sg
163,107,270,Bh,-a,124226.0,287.0,7301.0,1.0,-886.0,379.0,270133362.0,308.0,270Bh
162,108,270,Hs,-a,125112.0,248.0,7295.0,1.0,-5598.0,301.0,270134314.0,266.0,270Hs
161,109,270,Mt,-a,130710.0,170.0,7271.0,1.0,-3968.0,177.0,270140323.0,183.0,270Mt
160,110,270,Ds,-a,134678.282,48.011,7253.775,0.17800000000000002,,,270144583.09,51.542,270Ds
165,106,271,Sg,-a,124757.0,585.0,7305.0,2.0,-1164.0,718.0,271133932.0,628.0,271Sg
164,107,271,Bh,-a,125921.0,415.0,7298.0,2.0,-1819.0,501.0,271135182.0,446.0,271Bh
163,108,271,Hs,-a,127740.0,280.0,7288.0,1.0,-3361.0,433.0,271137135.0,301.0,271Hs
162,109,271,Mt,-a,131101.0,330.0,7273.0,1.0,-4847.0,344.0,271140742.0,354.0,271Mt
161,110,271,Ds,-a,135948.0,97.0,7252.0,0.0,,,271145946.0,104.0,271Ds
166,106,272,Sg,-a,126580.0,727.0,7301.0,3.0,-2209.0,901.0,272135890.0,781.0,272Sg
165,107,272,Bh,-a,128789.0,532.0,7290.0,2.0,-217.0,737.0,272138261.0,571.0,272Bh
164,108,272,Hs,-a,129006.0,510.0,7286.0,2.0,-4575.0,704.0,272138494.0,547.0,272Hs
163,109,272,Mt,-a,133581.0,485.0,7267.0,2.0,-2433.0,637.0,272143406.0,521.0,272Mt
162,110,272,Ds,-a,136015.0,413.0,7255.0,2.0,-6758.0,474.0,272146018.0,443.0,272Ds
161,111,272,Rg,-a,142773.0,233.0,7227.0,1.0,,,272153273.0,251.0,272Rg
167,106,273,Sg,x,130018.0,503.0,7291.0,2.0,-615.0,855.0,273139580.0,540.0,273Sg
166,107,273,Bh,-a,130633.0,692.0,7286.0,3.0,-1257.0,783.0,273140240.0,743.0,273Bh
165,108,273,Hs,-a,131890.0,367.0,7279.0,1.0,-2822.0,561.0,273141590.0,394.0,273Hs
164,109,273,Mt,-a,134713.0,424.0,7265.0,2.0,-3643.0,445.0,273144620.0,455.0,273Mt
163,110,273,Ds,-a,138356.0,134.0,7249.0,0.0,-4339.0,543.0,273148531.0,144.0,273Ds
162,111,273,Rg,-a,142695.0,526.0,7231.0,2.0,,,273153189.0,565.0,273Rg
167,107,274,Bh,-a,133682.0,619.0,7278.0,2.0,196.0,856.0,274143513.0,664.0,274Bh
166,108,274,Hs,-a,133486.0,592.0,7276.0,2.0,-3760.0,689.0,274143303.0,635.0,274Hs
