N,Z,O,Mass_Excess,dMass_Excess,Binding_Energy,dBinding_Energy,B_Decay_Energy,dB_Decay_Energy,Atomic_Mass_Micro,dAtomic_Mass_Micro,S(2n),dS(2n),S(2p),dS(2p),Q(a),dQ(a),Q(2B-),dQ(2B-),Q(ep),dQ(ep),Q(B-n),dQ(B-n),A,EL,S(n),dS(n),S(p),dS(p),Q(4B-),dQ(4B-),"Q(d,a)","dQ(d,a)","Q(p,a)","dQ(p,a)","Q(n,a)","dQ(n,a)","Q(g,p)","Q(g,n)","Q(g,pn)","Q(g,d)","Q(g,t)","Q(g,He3)","Q(g,2p)","Q(g,2n)","Q(g,a)","Q(p,n)","Q(p,2p)","Q(p,pn)","Q(p,d)","Q(p,2n)","Q(p,t)","Q(p,3He)","Q(n,2p)","Q(n,np)","Q(n,d)","Q(n,2n)","Q(n,t)","Q(n,3He)","Q(d,t)","Q(d,3He)","Q(3He,t)","Q(3He,a)","Q(t,a)",Neutrons,Mass_Number
5,4,Other,11348.453,0.077,6462.6680000000015,0.009000000000000001,-1068.035,0.899,9012183.066,0.08199999999999999,20563.18,0.1,29302.61,7.56,-2307.7,20.0,-17562.52,2.14,-27550.2,0.12,-19644.43,1.0,9,Be,1664.54,0.08,16886.32,0.09,28961.57,100.374,7152.15,0.08,2125.63,0.08,-597.24,0.09,-16886.32,-1664.54,-18918.9439,-16694.3779,-17688.2349,-21174.8594,-29302.61,-20563.18,-2307.7,-1850.3815,-16886.32,-1664.54,560.0259999999998,-20426.7765,-12081.3851,-11200.903500000002,-26767.8535,-16886.32,-14661.753999999999,-1664.54,-10437.148900000002,-21584.569600000006,4592.689,-11392.8456,-1086.6270000000004,18913.0794,2927.5449000000012,5,9
4,5,-,12416.488,0.903,6257.07,0.1,-16494.484,2.319,9013329.649,0.969,31402.7,25.17,17068.56,0.9,-1687.31,50.01,21930.739166666666,263.75416666666666,-15818.29,0.9,-30719.1,18.27,9,B,18576.4,1.35,-185.85,0.9,41288.6075,341.38874999999996,7358.3,0.91,-1094.49,5.52,3976.01,0.9,185.85,-18576.4,-18712.7939,-16488.2279,-20908.3549,-16601.6094,-17068.56,-31402.7,-1687.31,-17276.8305,185.85,-18576.4,-16351.834000000004,-31501.4465,-22920.9051,-10994.753500000004,-15035.9435,185.85,2410.416,-18576.4,-10230.998900000002,-9350.5196,-12319.171000000002,5679.3244,-16513.076,2001.219399999998,19999.7149,4,9
3,6,-pp,28910.972,2.137,4337.423,0.237,6328.157,204.16192857142855,9031037.207,2.293,12299.278571428573,156.4257142857143,1435.97,2.14,-10653.0,2003.0,17528.744166666667,187.74,16680.33,2.14,360.7238461538463,209.28461538461536,9,C,14224.61,18.37,1299.57,2.36,26782.37111111111,254.26111111111115,11945.23,25.24,-13545.0,2003.0,16182.34,5.85,-1299.57,-14224.61,-14125.8639,-11901.2979,-33358.8649,-4395.2793999999985,-1435.97,-12299.278571428573,-10653.0,5545.8105000000005,-1299.57,-14224.61,-12000.044000000002,-421.62265384615364,-3817.483671428571,-6407.823500000002,17462.6765,-1299.57,924.996,-14224.61,-5644.068900000002,6282.0704,-7967.380999999999,4193.9044,6309.5650000000005,6353.009399999999,18514.2949,3,9
8,2,-nn,49197.143,92.848,2995.134,9.285,16144.518999999998,93.715,10052815.308,99.676,-1444.83,92.85,7718.04,0.0,367.5,10.0,36589.66,92.85,0.0,0.0,16170.92,92.85,10,He,-190.0,103.98,19413.51166666667,241.61,33498.47,92.85,5125.044285714285,209.84142857142857,4926.0,1008.0,10288.81,0.0,-19413.51166666667,190.0,-20946.04961428572,-18721.483614285717,-14887.8649,-10288.8094,-7718.04,1444.83,367.5,15362.1725,-19413.51166666667,190.0,2414.5660000000003,15388.5735,9926.6249,-13228.009214285716,0.0,-19413.51166666667,-17188.945666666667,190.0,-12464.254614285715,0.0003999999998995918,6447.229,-13920.037266666666,16125.927,20767.6194,400.353233333333,8,10
7,3,-n,33052.624,12.720999999999998,4531.351,1.272,20445.136000000002,12.722000000000001,10035483.453,13.656,4035.81,12.72,20768.665714285715,529.9571428571428,-11248.01,254.45,21002.01,12.72,-17455.821666666667,611.9166666666666,13632.85,12.72,10,Li,-26.4,12.72,15172.17,48.51,-5747.4,400.2,12153.75,12.72,11843.55,14.8,-10436.0,1004.0,-15172.17,26.4,-13917.3439,-11692.7779,-7970.314900000001,-31013.6194,-20768.665714285715,-4035.81,-11248.01,19662.7895,-15172.17,26.4,2250.966,12850.5035,4445.984900000001,-6199.303500000003,-16673.475166666667,-15172.17,-12947.604,26.4,-5435.548900000002,-13050.625314285713,6283.629,-9678.6956,20426.544,20604.0194,4641.6949,7,10
6,4,Other,12607.488,0.081,6497.63,0.008,556.878,0.08199999999999999,10013534.695,0.086,8476.82,0.09,33580.13,0.12,-7409.52,0.1,-3091.18,0.11,-35617.31,46.82,-7880.32,0.9,10,Be,6812.28,0.05,19636.39,0.2,28961.57,100.374,2372.49,0.09,2564.44,0.08,-7819.24,7.56,-19636.39,-6812.28,-23698.6039,-21474.037900000007,-17249.4249,-28396.8594,-33580.13,-8476.82,-7409.52,-225.46849999999995,-19636.39,-6812.28,-4587.714,-8662.6665,4.974900000001071,-15980.563500000002,-34834.9635,-19636.39,-17411.824,-6812.28,-15216.808900000002,-25862.0896,-555.0509999999995,-14142.9156,538.2860000000002,13765.3394,177.4749000000011,6,10
5,5,Other,12050.609,0.015,6475.083000000001,0.002,-3648.062,0.069,10012936.862,0.016,27013.59,1.0,23473.14,0.05,-4461.19,0.01,-26749.42,400.0,-20193.26,0.19,-24931.68,2.14,10,B,8437.2,0.9,6586.81,0.08,41288.6075,341.38874999999996,17819.74,0.04,1145.67,0.07,2789.91,0.02,-6586.81,-8437.2,-8251.353899999998,-6026.787899999998,-18668.1949,-17787.7094,-23473.14,-27013.59,-4461.19,-4430.4085,-6586.81,-8437.2,-6212.634000000001,-25714.0265,-18531.7951,-533.3135000000002,-19410.9135,-6586.81,-4362.2440000000015,-8437.2,230.4411,-15755.0996,-2179.9710000000005,-1093.3356000000003,-3666.6540000000005,12140.4194,13227.0549,5,10
4,6,Other,15698.672,0.07,6032.042,0.006999999999999999,-23101.355,400.0,10016853.218,0.075,35508.23,18.24,3820.94,0.08,-5101.28,5.45,17528.744166666667,187.74,-2938.75,0.1,360.7238461538463,209.28461538461536,10,C,21283.62,2.14,4006.79,0.91,26782.37111111111,254.26111111111115,3487.91,1.0,-7113.82,25.15,5576.07,0.1,-4006.79,-21283.62,-22583.1839,-20358.6179,-26927.6849,-15001.5494,-3820.94,-35508.23,-5101.28,-23883.7015,-4006.79,-21283.62,-19059.054,-421.62265384615364,-27026.4351,-14865.143500000002,-2156.4035,-4006.79,-1782.2240000000004,-21283.62,-14101.388900000002,3897.1004,-15026.391000000001,1486.6844,-23119.947,-706.0005999999994,15807.0749,4,10
3,7,--,38800.026,400.0,3643.672,40.0,10149.082785714285,136.80692857142859,10041653.543,429.417,13298.49714285714,178.0307142857143,-1300.52,400.0,-10945.0,2042.0,14870.965833333334,156.72666666666666,19094.57,400.0,3626.919230769231,144.56923076923078,10,N,6925.848000000001,179.516,-2600.08,400.01,23324.995555555553,317.99666666666667,14446.56,400.42,3245.5179999999996,153.64666666666665,16769.88,400.79,2600.08,-6925.848000000001,-11624.5339,-9399.9679,-16568.3469,-3807.7393999999986,1300.52,-13298.49714285714,-10945.0,9366.736285714285,2600.08,-6925.848000000001,-4701.282,2844.572730769231,-4816.702242857143,-3906.4935000000014,19876.9165,2600.08,4824.646,-6925.848000000001,-3142.7389000000016,9018.5604,-668.6189999999998,8093.5544,10130.490785714284,13651.7714,22413.9449,3,10
8,3,x,40728.254,0.615,4155.3809999999985,0.056,20551.087,0.659,11043723.580999998,0.66,369.28,0.64,20768.665714285715,529.9571428571428,-10832.0,1004.0,32060.55,0.61,-17455.821666666667,611.9166666666666,20049.45,0.62,11,Li,395.69,12.74,15757.86,92.85,16424.69,46.16,10503.23,46.82,13982.63,0.62,82.197142857143,244.2428571428572,-15757.86,-395.69,-15567.8639,-13343.2979,-5831.234900000001,-20495.422257142858,-20768.665714285715,-369.28,-10832.0,19768.7405,-15757.86,-395.69,1828.876,19267.1035,8112.514900000001,-7849.823500000002,-16673.475166666667,-15757.86,-13533.294000000002,-395.69,-7086.068900000002,-13050.625314285713,5861.539000000002,-10264.3856,20532.495,20181.9294,4056.0049,8,11
7,4,Other,20177.167,0.238,5952.54,0.022,11509.46,0.23800000000000002,11021661.080999998,0.255,7313.92,0.25,35336.6,46.82,-8320.87,7.56,9527.77,0.25,-36308.95,92.85,55.24,0.24,11,Be,501.64,0.25,20164.43,12.72,28961.57,100.374,5933.07,0.3,4095.42,0.24,-5786.11,0.25,-20164.43,-501.64,-20138.0239,-17913.4579,-15718.4449,-26363.7294,-35336.6,-7313.92,-8320.87,10727.1135,-20164.43,-501.64,1722.9260000000002,-727.1065,1167.8749000000007,-12419.983500000002,-35526.6035,-20164.43,-17939.863999999998,-501.64,-11656.228900000002,-27618.5596,5755.589,-14670.9556,11490.868,20075.9794,-350.56509999999986,7,11
6,5,Other,8667.707,0.012,6927.732,0.001,-1981.6889999999999,0.061,11009305.166,0.013,19891.42,0.9,30865.14,0.19,-8664.31,0.01,-15635.85,46.15,-31673.89,12.72,-15102.28,0.07,11,B,11454.22,0.02,11228.75,0.08,41288.6075,341.38874999999996,8030.06,0.08,8590.09,0.04,-6631.7,0.05,-11228.75,-11454.22,-18041.0339,-15816.4679,-11223.7749,-27209.3194,-30865.14,-19891.42,-8664.31,-2764.0355,-11228.75,-11454.22,-9229.654,-15884.6265,-11409.625099999996,-10322.9935,-30891.5435,-11228.75,-9004.184000000001,-11454.22,-9559.2389,-23147.0996,-5196.990999999999,-5735.2756,-2000.281,9123.3994,8585.1149,6,11
5,6,Other,10649.396,0.06,6676.456,0.005,-13654.163,46.153999999999996,11011432.597000001,0.064,34404.21,2.14,15277.0,0.1,-7544.52,0.09,17528.744166666667,187.74,-9247.06,0.1,-36221.95,400.0,11,C,13120.59,0.09,8690.18,0.06,26782.37111111111,254.26111111111115,8943.71,0.9,-7408.12,1.0,11354.13,0.07,-8690.18,-13120.59,-17127.3839,-14902.817900000002,-27221.9849,-9223.4894,-15277.0,-34404.21,-7544.52,-14436.5095,-8690.18,-13120.59,-10896.024,-37004.2965,-25922.4151,-9409.343500000004,-8464.7135,-8690.18,-6465.614000000001,-13120.59,-8645.588900000002,-7558.9596,-6863.361,-3196.7056,-13672.755,7457.0293999999985,11123.6849,5,11
4,7,-p,24303.559,46.154,5364.0459999999985,4.1960000000000015,10149.082785714285,136.80692857142859,11026090.945,49.548,13298.49714285714,178.0307142857143,2690.87,46.16,-5797.91,52.56,14870.965833333334,156.72666666666666,4963.98,46.15,3626.919230769231,144.56923076923078,11,N,22567.78,402.65,-1315.92,46.15,23324.995555555553,317.99666666666667,6103.39,46.2,-5896.65,49.63,7028.39,46.16,1315.92,-22567.78,-19967.7039,-17743.1379,-25710.5149,-13549.2294,-2690.87,-13298.49714285714,-5797.91,9366.736285714285,1315.92,-22567.78,-20343.214,2844.572730769231,-4816.702242857143,-12249.663500000002,5746.326499999999,1315.92,3540.486,-22567.78,-11485.908900000002,5027.1704,-16310.551000000001,6809.3944,10130.490785714284,-1990.1605999999995,21129.7849,4,11
9,3,-n,49009.571,30.006,3791.6,2.501,23931.812,30.066999999999997,12052613.941,32.213,185.69,32.59,20768.665714285715,529.9571428571428,-5788.441428571428,213.9842857142857,35640.17,30.04,-17455.821666666667,611.9166666666666,20761.09,30.01,12,Li,-210.0,30.0,8328.66875,53.91374999999999,31671.5,30.02,10523.23,97.58,12937.8,55.61,82.197142857143,244.2428571428572,-8328.66875,210.0,-15547.8639,-13323.2979,-6876.064900000001,-20495.422257142858,-20768.665714285715,-185.69,-5788.441428571428,23149.4655,-8328.66875,210.0,2434.5660000000003,19978.7435,8296.1049,-7829.823500000002,-16673.475166666667,-8328.66875,-6104.102750000001,210.0,-7066.068900000002,-13050.625314285713,6467.229,-2835.1943500000007,23913.22,20787.6194,11485.19615,9,12
8,4,Other,25077.76,1.909,5720.722,0.159,11708.363000000001,2.3209999999999997,12026922.082999999,2.048,3672.36,1.91,38697.32,92.87,-8956.84,1.91,25077.76,1.91,-15675.589999999998,310.1671428571429,8338.74,1.91,12,Be,3170.72,1.92,22939.47,2.01,-6836.85,24.08,2735.94,12.86,4986.91,1.92,-10211.66,46.86,-22939.47,-3170.72,-23335.1539,-21110.5879,-14826.9549,-30789.2794,-38697.32,-3672.36,-8956.84,10926.0165,-22939.47,-3170.72,-946.154,7556.3935,4809.4349,-15617.1135,-14893.243499999999,-22939.47,-20714.904,-3170.72,-14853.3589,-30979.2796,3086.5090000000005,-17445.995600000002,11689.771,17406.8994,-3125.605100000001,8,12
7,5,Other,13369.397,1.321,6631.223000000001,0.11,13369.396999999999,1.321,12014352.638,1.418,14823.85,1.32,34261.17,12.79,-10001.32,1.32,-3968.67,1.66,-34647.83,1.46,-5351.32,1.32,12,B,3369.63,1.32,14096.74,1.34,41288.6075,341.38874999999996,11472.71,1.32,6885.0,1.32,-5939.1,1.33,-14096.74,-3369.63,-14598.3839,-12373.817900000002,-12928.8649,-26516.7194,-34261.17,-14823.85,-10001.32,12587.0505,-14096.74,-3369.63,-1145.0640000000005,-6133.666499999998,-6342.0551,-6880.343500000003,-33865.4835,-14096.74,-11872.174,-3369.63,-6116.5889000000025,-26543.1296,2887.599,-8603.265599999999,13350.805,17207.9894,5717.124900000002,7,12
6,6,Other,0.0,0.0,7680.144,0.0,-17338.068,1.0,12000000.0,0.0,31841.31,0.07,27185.43,0.08,-7366.59,0.04,-31914.61,24.0,-27466.14,0.24,-32374.88,46.15,12,C,18720.71,0.06,15956.68,0.01,26782.37111111111,254.26111111111115,-1339.8,0.01,-7552.43,0.9,-5702.05,0.08,-15956.68,-18720.71,-27410.8939,-25186.3279,-27366.2949,-26279.6694,-27185.43,-31841.31,-7366.59,-18120.4145,-15956.68,-18720.71,-16496.144,-33157.226500000004,-23359.5151,-19692.8535,-26683.7935,-15956.68,-13732.114,-18720.71,-18929.0989,-19467.3896,-12463.481000000002,-10463.2056,-17356.66,1856.9094000000007,3857.1849,6,12
5,7,Other,17338.068,1.0,6170.109,0.083,-14576.544,24.021,12018613.182,1.073,37604.59,400.0,9290.48,1.0,-8008.41,1.41,14870.965833333334,156.72666666666666,1381.39,1.0,3626.919230769231,144.56923076923078,12,N,15036.81,46.16,600.3,1.0,23324.995555555553,317.99666666666667,12350.2,1.0,-6708.85,2.36,10567.98,1.35,-600.3,-15036.81,-13720.8939,-11496.3279,-26522.7149,-10009.6394,-9290.48,-37604.59,-8008.41,-15358.8905,-600.3,-15036.81,-12812.244,2844.572730769231,-29122.7951,-6002.853500000001,2163.7365,-600.3,1624.2659999999996,-15036.81,-5239.098900000001,-1572.4395999999995,-8779.580999999998,4893.1744,-14595.136,5540.8094,19213.5649,5,12
4,8,-pp,31914.613,24.0,4890.202,2.0,3839.2558,152.13453333333334,12034261.747000001,25.765,13361.349333333334,123.90799999999999,-1638.0,24.0,-5574.57,30.15,10014.157142857142,142.75071428571428,13976.25,24.0,-2119.7049999999995,151.54571428571427,12,O,6811.0,115.954375,-322.08,52.02,23494.535,193.668,3825.39,400.72,-1741.8200000000002,195.2625,8650.04,24.1,322.08,-6811.0,-22245.7039,-20021.1379,-21555.6849,-11927.5794,1638.0,-13361.349333333334,-5574.57,3056.9093000000003,322.08,-6811.0,-4586.433999999999,-2902.0515,-4879.554433333333,-14527.663500000002,14758.5965,322.08,2546.646,-6811.0,-13763.908900000002,9356.0404,-553.771,5815.5544,3820.6638,13766.619400000001,20135.9449,4,12
10,3,-nn,56980.888,70.003,3507.63,5.385,23321.812,70.73899999999999,13061171.502999999,75.15,-110.0,70.0,20768.665714285715,529.9571428571428,-5788.441428571428,213.9842857142857,40418.94,70.01,-17455.821666666667,611.9166666666666,23831.81,70.03,13,Li,100.0,76.16,8328.66875,53.91374999999999,51635.41,70.0,12631.9025,29.34375,12647.8,116.28,82.197142857143,244.2428571428572,-8328.66875,-100.0,-13439.191399999998,-11214.6254,-7166.064900000001,-20495.422257142858,-20768.665714285715,110.0,-5788.441428571428,22539.4655,-8328.66875,-100.0,2124.5660000000003,23049.4635,8591.7949,-5721.151000000002,-16673.475166666667,-8328.66875,-6104.102750000001,-100.0,-4957.396400000001,-13050.625314285713,6157.229,-2835.1943500000007,23303.22,20477.6194,11485.19615,10,13
9,4,-n,33659.077000000005,10.18,5241.435,0.7829999999999999,17097.13,10.23,13036134.507000001,10.929,2660.72,10.18,20647.87875,271.985,-9701.66,47.91,30534.07,10.18,-15675.589999999998,310.1671428571429,12218.36,10.27,13,Be,-510.0,10.0,22639.47,31.69,10543.64,13.94,3641.63,10.2,5470.51,16.29,-9891.67,93.4,-22639.47,510.0,-22429.4639,-20204.8979,-14343.3549,-30469.2894,-20647.87875,-2660.72,-9701.66,16314.7835,-22639.47,510.0,2734.566,11436.0135,5821.074900000001,-14711.4235,-14893.243499999999,-22639.47,-20414.904,510.0,-13947.6689,-12929.838350000002,6767.229,-17145.995600000002,17078.538,21087.6194,-2825.605100000001,9,13
8,5,-nn,16561.947,1.0,6496.419,0.077,13436.938,1.0,13017779.980999999,1.073,8248.39,1.0,38744.25,1.17,-10817.87,1.02,11216.47,1.04,-39736.6,30.02,8490.63,1.0,13,B,4878.77,1.66,15804.78,2.15,41288.6075,341.38874999999996,7095.59,1.03,8818.51,1.0,-10844.28,12.76,-15804.78,-4878.77,-18975.5039,-16750.9379,-10995.3549,-31421.8994,-38744.25,-8248.39,-10817.87,12654.5915,-15804.78,-4878.77,-2654.204000000001,7708.2835,233.40490000000136,-11257.463500000002,-38954.2535,-15804.78,-13580.214,-4878.77,-10493.7089,-31026.2096,1378.4589999999996,-10311.3056,13418.346000000001,15698.8494,4009.0849,8,13
7,6,Other,3125.00888,0.00021,7469.849,0.0,-2220.472,0.27,13003354.835210001,0.00023,23667.02,0.06,31630.1,0.24,-10648.36,0.08,-19990.42,9.53,-29241.72,1.91,-22284.38,1.0,13,C,4946.31,0.0,17533.36,1.32,26782.37111111111,254.26111111111115,5168.11,0.01,-4061.55,0.01,-3836.08,0.08,-17533.36,-4946.31,-20902.9839,-18678.4179,-23875.4149,-24413.6994,-31630.1,-23667.02,-10648.36,-3002.8185000000008,-17533.36,-4946.31,-2721.744000000001,-23066.7265,-15185.2251,-13184.9435,-28459.3735,-17533.36,-15308.794000000002,-4946.31,-12421.1889,-23912.0596,1310.919,-12039.8856,-2239.0640000000008,15631.309399999998,2280.5049,7,13
6,7,Other,5345.481,0.27,7238.863,0.021,-17769.951,9.53,13005738.609000001,0.289,35100.71,46.15,17900.17,0.27,-9495.92,0.94,14870.965833333334,156.72666666666666,-15312.89,1.35,-34640.45,24.0,13,N,20063.9,1.04,1943.49,0.27,23324.995555555553,317.99666666666667,5406.89,0.28,-5489.14,0.28,-1058.73,0.27,-1943.49,-20063.9,-20664.2039,-18439.6379,-25303.0049,-21636.3494,-17900.17,-35100.71,-9495.92,-18552.2975,-1943.49,-20063.9,-17839.334000000006,-35422.7965,-26618.9151,-12946.163500000002,-14530.5435,-1943.49,281.0759999999998,-20063.9,-12182.408900000002,-10182.129599999998,-13806.671000000002,3549.9844000000007,-17788.543,513.7193999999981,17870.3749,6,13
5,8,+3n,23115.432,9.526,5811.763000000001,0.733,3839.2558,152.13453333333334,13024815.437,10.226,13361.349333333334,123.90799999999999,2111.91,9.53,-8220.46,9.76,10014.157142857142,142.75071428571428,15826.46,9.53,-2119.7049999999995,151.54571428571427,13,O,16870.5,25.82,1511.61,9.58,23494.535,193.668,9522.68,47.13,-10820.54,400.11,13063.16,9.53,-1511.61,-16870.5,-16548.4139,-14323.8479,-30634.4049,-7514.4594,-2111.91,-13361.349333333334,-8220.46,3056.9093000000003,-1511.61,-16870.5,-14645.934,-2902.0515,-4879.554433333333,-8830.373500000003,16608.8065,-1511.61,712.9559999999999,-16870.5,-8066.618900000001,5606.1304,-10613.271,3981.8644,3820.6638,3707.1194,18302.2549,5,13
10,4,x,39954.498,132.245,4993.897,9.446,16290.813,133.936,14042892.92,141.97,1265.9,132.26,20647.87875,271.985,-11667.56,161.58,36934.61,132.25,-15675.589999999998,310.1671428571429,15321.23,132.25,14,Be,1775.9,132.64,24315.36,149.63,31946.72,132.25,1655.73,135.61,4090.3,132.25,-858.5474999999999,21.71,-24315.36,-1775.9,-24415.3639,-22190.7979,-15723.5649,-21436.1669,-20647.87875,-1265.9,-11667.56,15508.4665,-24315.36,-1775.9,448.6659999999997,14538.8835,7215.894900000001,-16697.323500000002,-14893.243499999999,-24315.36,-22090.793999999998,-1775.9,-15933.568900000002,-12929.838350000002,4481.329000000001,-18821.8856,16272.221000000001,18801.7194,-4501.4951,10,14
9,5,Other,23663.685,21.213,6101.644,1.515,20643.792,21.213,14025404.012,22.773000000000003,5848.35,21.25,39923.83,36.75,-11813.85,24.74,20800.27,21.21,-40606.17,73.15,12467.36,21.21,14,B,969.58,21.24,17284.36,23.53,-8300.72,46.27,9296.73,21.3,8350.57,21.21,-11418.17,21.22,-17284.36,-969.58,-16774.3639,-14549.7979,-11463.2949,-31995.7894,-39923.83,-5848.35,-11813.85,19861.4455,-17284.36,-969.58,1254.986,11685.0135,2633.4449000000004,-9056.323500000002,-39823.8235,-17284.36,-15059.794000000002,-969.58,-8292.568900000002,-32205.789600000004,5287.649,-11790.8856,20625.2,19608.0394,2529.5049,9,14
8,6,Other,3019.89278,0.00376,7520.319,0.0,156.476,0.004,14003241.988429999,0.00403,13122.74,0.0,36635.81,1.91,-12012.51,0.08,-4987.89,0.03,-37928.15,10.18,-10396.91,0.27,14,C,8176.43,0.0,20831.02,1.0,26782.37111111111,254.26111111111115,361.3,1.32,-783.76,0.01,-11510.87,0.24,-20831.02,-8176.43,-25709.7939,-23485.2279,-20597.6249,-32088.4894,-36635.81,-13122.74,-12012.51,-625.8705,-20831.02,-8176.43,-5951.864000000001,-11179.2565,-4640.945099999999,-17991.753500000006,-37145.8035,-20831.02,-18606.453999999998,-8176.43,-17227.998900000002,-28917.7696,-1919.201,-15337.5456,137.884,12401.1894,-1017.1551,8,14
7,7,Other,2863.41672,0.00019,7475.614,0.0,-5144.3640000000005,0.025,14003074.004460001,0.00021,30617.29,1.0,25083.92,1.32,-11612.11,0.01,-29100.99,41.12,-20987.5,1.0,-28323.33,9.53,14,N,10553.38,0.27,7550.56,0.0,23324.995555555553,317.99666666666667,13574.22,0.0,-2921.92,0.06,-157.89,0.01,-7550.56,-10553.38,-12496.8739,-10272.307900000002,-22735.7849,-20735.5094,-25083.92,-30617.29,-11612.11,-5926.710499999999,-7550.56,-10553.38,-8328.813999999997,-29105.6765,-22135.4951,-4778.833500000002,-20205.1535,-7550.56,-5325.9940000000015,-10553.38,-4015.0789000000013,-17365.8796,-4296.150999999999,-2057.085600000001,-5162.955999999999,10024.2394,12263.3049,7,14
6,8,Other,8007.781,0.025,7052.278,0.002,-23956.622000000003,41.119,14008596.705999998,0.027000000000000003,40049.47,24.0,6570.16,0.03,-10115.81,0.07,10014.157142857142,142.75071428571428,-2406.2,0.03,-2119.7049999999995,151.54571428571427,14,O,23178.97,9.53,4626.67,0.27,23494.535,193.668,1380.52,1.0,-11431.72,46.15,3004.79,0.06,-4626.67,-23178.97,-24690.5739,-22466.0079,-31245.5849,-17572.8294,-6570.16,-40049.47,-10115.81,-24738.9685,-4626.67,-23178.97,-20954.404,-2902.0515,-31567.6751,-16972.5335,-1623.8534999999995,-4626.67,-2402.1040000000007,-23178.97,-16208.7789,1147.8804,-16921.741,866.8044,-23975.214,-2601.3506000000016,15187.1949,6,14
5,9,-p,31964.402,41.119,5285.208000000001,2.937,7658.609411764705,180.31241176470587,14034315.199000001,44.142,12659.951874999999,174.32999999999998,-48.39,41.13,-9260.54,402.11,12874.798666666666,260.74666666666667,19329.95,41.12,979.3724999999995,187.26625,14,F,6649.058235294118,189.53470588235294,-1560.0,40.0,27223.82454545454,344.16727272727275,10760.6,47.61,4853.565294117647,207.62588235294118,13307.24,61.81,1560.0,-6649.058235294118,-15310.4939,-13085.9279,-14960.299605882354,-7270.3794,48.39,-12659.951874999999,-9260.54,6876.262911764707,1560.0,-6649.058235294118,-4424.492235294117,197.02599999999984,-4178.156975,-7592.453500000001,20112.2965,1560.0,3784.566,-6649.058235294118,-6828.698900000001,7766.4304,-391.8292352941179,7053.4744,7640.017411764706,13928.561164705881,21373.8649,5,14
11,4,-n,49825.815,165.797,4540.97,11.053,20867.573,167.12599999999998,15053490.215,177.99,-24.1,166.11,20647.87875,271.985,-6232.43,29.896250000000002,39952.67,165.8,-15675.589999999998,310.1671428571429,18090.81,167.15,15,Be,-1800.0,100.0,14550.851,226.07500000000005,46970.21,165.8,3555.73,179.97,5680.3,168.49,-858.5474999999999,21.71,-14550.851,1800.0,-22515.3639,-20290.7979,-14133.5649,-21436.1669,-20647.87875,24.1,-6232.43,20085.2265,-14550.851,1800.0,4024.566,17308.4635,8505.894900000001,-14797.323500000002,-14893.243499999999,-14550.851,-12326.285,1800.0,-14033.568900000002,-12929.838350000002,8057.229,-9057.3766,20848.981,22377.6194,5263.0139,11,15
10,5,Other,28958.242,21.032,5879.985,1.402,19085.098,21.046999999999997,15031087.953,22.578000000000007,3746.34,21.06,42600.59,73.09,-14194.93,21.04,28856.8,21.03,-16366.427777777775,238.62111111111113,17867.03,21.03,15,B,2776.76,29.87,18285.23,133.91,12391.49,25.27,6009.97,23.37,8744.54,21.12,-14404.93,36.64,-18285.23,-2776.76,-20061.1239,-17836.5579,-11069.3249,-34982.5494,-42600.59,-3746.34,-14194.93,18302.7515,-18285.23,-2776.76,-552.1940000000004,17084.6835,4735.4549000000015,-12343.0835,-15584.081277777777,-18285.23,-16060.663999999999,-2776.76,-11579.3289,-34882.5496,3480.469,-12791.7556,19066.506,17800.8594,1528.634900000001,10,15
9,6,-n,9873.144,0.8,7100.169,0.053,9771.705,0.8,15010599.256,0.858,9394.5,0.8,38363.87,10.21,-12728.94,0.83,7017.54,0.94,-37370.32,132.25,-1061.59,0.8,15,C,1218.07,0.8,21079.51,21.23,-30342.23,66.69,4022.0,1.28,1367.8,1.54,-9558.21,2.07,-21079.51,-1218.07,-22049.0939,-19824.5279,-18446.0649,-30135.8294,-38363.87,-9394.5,-12728.94,8989.3585,-21079.51,-1218.07,1006.496,-1843.9365,-912.7050999999992,-14331.053500000002,-36587.9735,-21079.51,-18854.944,-1218.07,-13567.298900000002,-30645.829600000005,5039.1590000000015,-15586.0356,9753.113000000001,19359.5494,-1265.645099999998,9,15
8,7,Other,101.43871,0.0006,7699.46,0.0,-2754.1659999999997,0.491,15000108.898939999,0.00065,21386.68,0.27,31038.45,1.0,-10991.18,0.01,-16465.31,14.0,-30851.22,21.21,-15977.66,0.03,15,N,10833.3,0.0,10207.42,0.0,23324.995555555553,317.99666666666667,7687.24,0.0,4965.49,0.0,-7621.56,1.32,-10207.42,-10833.3,-18383.8539,-16159.2879,-14848.3749,-28199.1794,-31038.45,-21386.68,-10991.18,-3536.5125000000007,-10207.42,-10833.3,-8608.734,-16760.0065,-12904.8851,-10665.813500000002,-30068.8735,-10207.42,-7982.854,-10833.3,-9902.058900000002,-23320.4096,-4576.070999999999,-4713.9456,-2772.7580000000007,9744.3194,9606.4449,8,15
